industry,name,share_personal_consump,fl,rank_fl,price_shock_pct,impact_dir,impact_indir,impact_total,year,impact_rank
62,Health_care_and_social_assistance,13.649021149704984,1.0576580499035195,45,6.486066211073371,0.8852845489332732,0.0036673792258099655,0.8889519281590832,1990,1
531,Real_estate,15.059905190193895,2.429346941992221,7,4.782978120795867,0.7203119702595752,0.10049019514515319,0.8208021654047283,1990,2
324,Petroleum_and_coal_products,1.6597089680769843,1.8583861011636702,19,18.712157616530533,0.3105673580822577,0.14927289369205884,0.4598402517743166,1990,3
52,Finance_and_insurance,6.131499270840882,3.377023781936819,2,4.421328501633925,0.2710937248391642,0.0649938759249968,0.33608760076416105,1990,4
44RT,Retail_trade,13.686382135900821,1.5606103821659854,28,1.9744122648384765,0.2702256075038881,0.009705647490126309,0.2799312549940144,1990,5
311FT,Food_and_beverage_and_tobacco_products,6.489758848436887,1.876808880086552,17,3.9077633735657757,0.25360441931196076,0.015327695089154011,0.26893211440111475,1990,6
722,Food_services_and_drinking_places,4.996523841273529,1.279192244272421,36,4.443138072933461,0.2220024531148216,0.01510201829944262,0.23710447141426422,1990,7
42,Wholesale_trade,3.348422919591073,3.536935481344545,1,3.769806128148878,0.12622905241908586,0.09568989862538294,0.22191895104446882,1990,8
211,Oil_and_gas_extraction,0.07361022040682888,1.8665522254023506,18,15.433342931183414,0.011360517747785856,0.18000907807064526,0.1913695958184311,1990,9
81,Other_services_except_government,4.451768632710227,1.6058093132616702,25,3.4711922954174135,0.15452944978844652,0.021813067915007825,0.17634251770345433,1990,10
GSLG,State_and_local_general_government,2.72214079683439,1.1264588879627955,42,6.026860286420632,0.164059622624866,0.010714482287559703,0.1747741049124257,1990,11
54,Professional_scientific_and_technical_services,1.4678304075295685,2.7461060617649813,5,4.450995641243605,0.06533306745998933,0.08959961404468572,0.15493268150467504,1990,12
51,Information,3.4902570340645154,2.512634541598749,6,3.039745106537506,0.10609491739855718,0.03653973228090452,0.14263464967946168,1990,13
