industry,name,share_personal_consump,fl,rank_fl,price_shock_pct,impact_dir,impact_indir,impact_total,year,impact_rank
44RT,Retail_trade,17.325257771273094,1.6619935594843125,24,4.90458274783554,0.8497316036678964,0.04004517330509226,0.8897767769729886,1967,1
62,Health_care_and_social_assistance,6.498506618657814,1.0168288962967433,47,6.584189557559239,0.4278739941829638,0.0012313841558689279,0.42910537833883267,1967,2
531,Real_estate,14.24169412658741,2.1020429949597648,12,2.4624662353162963,0.35069690920423907,0.046884313381731976,0.39758122258597106,1967,3
722,Food_services_and_drinking_places,4.455116852013962,1.3129761818307546,36,5.087133852428627,0.22663775754405485,0.018813394753173843,0.2454511522972287,1967,4
81,Other_services_except_government,5.176353922914633,1.64911775603021,25,3.143467873758321,0.16271702259885004,0.02894037570242601,0.19165739830127607,1967,5
52,Finance_and_insurance,4.411638826561355,2.8592516397087144,5,2.5832091405861846,0.11396185741738203,0.05283458104071009,0.1667964384580921,1967,6
51,Information,3.113083485293341,2.125633839898123,11,2.2669539213479473,0.07057216814469273,0.024014367934629924,0.09458653607932266,1967,7
48,Transportation,2.3601127543359786,3.440950854812143,2,1.8583681548273612,0.04385958384459874,0.04616583669733148,0.09002542054193022,1967,8
42,Wholesale_trade,4.504467670034042,3.202236929949957,4,1.0367918918220198,0.046701955572657196,0.033080725458708264,0.07978268103136546,1967,9
325,Chemical_products,1.6873429733186605,3.2716165643667323,3,2.2331764881619254,0.03768134655480467,0.04065941606554338,0.07834076262034806,1967,10
GSLG,State_and_local_general_government,1.1312277649725297,1.1745936303998963,41,5.516279996017137,0.06240169090857141,0.01199503480882214,0.07439672571739354,1967,11
3361MV,Motor_vehicles_bodies_and_trailers_and_parts,3.282443493882963,2.0051740707230237,14,1.7644144659121341,0.05791590784146268,0.014355510023632341,0.07227141786509503,1967,12
55,Management_of_companies_and_enterprises,0.004422145759154776,2.0685775593542743,13,3.849309958970526,1.7022209710733756e-4,0.06778646736808774,0.06795668946519509,1967,13
54,Professional_scientific_and_technical_services,0.9154094379505096,1.9299183270120877,15,2.659992849481596,0.024349825592963222,0.02902876427317859,0.053378589866141815,1967,14
721,Accommodation,0.8770590080945128,1.1770565584786692,40,4.80691499284871,0.04215948095622531,0.010282121568378728,0.05244160252460404,1967,15
61,Educational_services,1.4230979271555877,1.0584371772568157,45,3.491608332630536,0.04968900580605693,0.0026743419010307867,0.05236334770708772,1967,16
71,Arts_entertainment_and_recreation,1.1096772703352042,1.1405629259380856,42,4.084158415841577,0.04532097762507633,0.005923224357884407,0.05124420198296074,1967,17
56,Administrative_and_waste_management_services,0.4726498882638931,1.5713474669432566,28,4.149377593361003,0.019612028558667796,0.031262791531761605,0.0508748200904294,1967,18
324,Petroleum_and_coal_products,1.869380036720307,1.6770562975623542,22,1.6980266177145653,0.03174257060975313,0.013752770197352193,0.04549534080710532,1967,19
22,Utilities,2.2016136191874014,1.9275863435459875,16,1.1292465363446524,0.024861645538365878,0.014954662443752816,0.0398163079821187,1967,20
