industry,name,share_personal_consump,fl,rank_fl,price_shock_pct,impact_dir,impact_indir,impact_total,year,impact_rank
324,Petroleum_and_coal_products,2.9959367139798556,2.8813807808978664,6,32.34910040626813,0.9691585757135934,0.6402867957815949,1.6094453714951884,1979,1
44RT,Retail_trade,14.57642542218996,1.5429564090859809,30,8.511209558329957,1.2406301137962696,0.04849437445649937,1.289124488252769,1979,2
531,Real_estate,13.8043231249311,1.942430284358437,18,7.947489799538765,1.0970971722492702,0.1146887918988696,1.2117859641481397,1979,3
62,Health_care_and_social_assistance,9.509997650048456,1.0243473095885824,47,9.353787673092583,0.889544987901627,0.002617979039593444,0.8921629669412203,1979,4
311FT,Food_and_beverage_and_tobacco_products,8.774877212106274,2.159457415783763,14,9.451663492774731,0.8293718659924577,0.04835053353723509,0.8777223995296927,1979,5
211,Oil_and_gas_extraction,0.09417754822832006,2.2444920832866346,13,35.74717217074974,0.03366581031136844,0.7708695051268408,0.8045353154382092,1979,6
111CA,Farms,1.0941385775667516,2.248188034599068,12,12.70380718068469,0.13899725518356632,0.45750384461902316,0.5965010998025895,1979,7
722,Food_services_and_drinking_places,5.090765484770929,1.2904692598088456,37,9.944336304340396,0.5062428402709058,0.037003126543081306,0.5432459668139872,1979,8
42,Wholesale_trade,3.6096765866988956,3.568616218153697,1,7.221947693039765,0.26068895497929745,0.22465846170403153,0.48534741668332904,1979,9
22,Utilities,2.7187073097452403,2.535086115052648,8,10.9257535619675,0.29703926073396136,0.18792796827407662,0.484967229008038,1979,10
48,Transportation,2.247478568816551,3.470733674546258,2,9.899041752224491,0.2224788418994478,0.23988445744805462,0.4623632993475024,1979,11
325,Chemical_products,1.5825936147069481,3.462654556366923,3,13.084700420944962,0.20707763336540813,0.2185958892984637,0.4256735226638718,1979,12
81,Other_services_except_government,4.228938751720007,1.5311711491435085,31,8.74522230570709,0.36983009501010905,0.0522304534644718,0.42206054847458085,1979,13
