industry,name,share_personal_consump,fl,rank_fl,price_shock_pct,impact_dir,impact_indir,impact_total,year,impact_rank
44RT,Retail_trade,17.003550504184506,1.610697430508564,25,5.059845309596844,0.8603533526509104,0.03715805840223637,0.8975114110531467,1968,1
52,Finance_and_insurance,4.594462452288726,2.899253028626764,5,8.17863868711326,0.3757644835877783,0.15783138968155888,0.5335958732693372,1968,2
531,Real_estate,13.959643803899386,2.0659961062464096,12,2.7036968916681836,0.37742645561397786,0.048426211728745394,0.42585266734272326,1968,3
62,Health_care_and_social_assistance,6.754615537384928,1.0167062495659245,47,5.587251623057243,0.37739736624381615,9.964882068602507e-4,0.3783938544506764,1968,4
722,Food_services_and_drinking_places,4.59424801862957,1.3132476975147944,36,4.9749488391785945,0.22856148847179739,0.018311183060499288,0.24687267153229667,1968,5
311FT,Food_and_beverage_and_tobacco_products,10.172511647883729,2.3269246147058698,9,2.2698094797925394,0.2308966337166652,0.014277447170081375,0.24517408088674655,1968,6
81,Other_services_except_government,5.068536843701722,1.6059269422996476,27,3.760819212483235,0.19061850740972572,0.030868967310980124,0.22148747472070582,1968,7
42,Wholesale_trade,4.433451143488704,3.0981689432147195,4,2.661343978709252,0.1179893850562531,0.07981874962141158,0.1978081346776647,1968,8
48,Transportation,2.3157053321144363,3.447425774600923,2,3.6597214725251126,0.084748365279801,0.0876228602236428,0.17237122550344378,1968,9
3361MV,Motor_vehicles_bodies_and_trailers_and_parts,3.6510885829310973,2.0112919852020683,14,2.9770820850808732,0.10869590411287482,0.02530132558319816,0.13399722969607297,1968,10
315AL,Apparel_and_leather_and_allied_products,3.7734552214520107,1.370841509245203,34,3.340087380485035,0.12603670165997224,0.0054569268917877105,0.13149362855175997,1968,11
313TT,Textile_mills_and_textile_product_mills,0.7760644869211993,2.441496592562525,8,5.015936383245867,0.0389269009569308,0.07689615726972517,0.11582305822665598,1968,12
111CA,Farms,1.1798239013919583,2.251898520110211,10,2.2516328635269867,0.026565302695487562,0.08382812118770082,0.1103934238831884,1968,13
51,Information,3.1034250864630124,2.113435627906007,11,2.4179348509621557,0.07503879673909158,0.024585303812831135,0.09962410055192271,1968,14
GSLG,State_and_local_general_government,1.1999114849530554,1.179758509767222,40,6.105501557044457,0.07326061439696407,0.013005307030741264,0.08626592142770534,1968,15
71,Arts_entertainment_and_recreation,1.0842567550820363,1.1504231119289605,42,5.638650729081918,0.061137451425553185,0.007496521909625401,0.0686339733351786,1968,16
