industry,name,share_personal_consump,fl,rank_fl,price_shock_pct,impact_dir,impact_indir,impact_total,year,impact_rank
531,Real_estate,15.195257192322774,2.450418774073121,6,3.10129634771934,0.47124995633206657,0.06476541023256967,0.5360153665646362,1996,1
62,Health_care_and_social_assistance,14.447363734332134,1.0461457592547332,44,2.2165427509293734,0.3202319935537381,9.524893562863665e-4,0.3211844829100245,1996,2
52,Finance_and_insurance,7.175404344822792,3.4963414705602123,1,3.0326962565155657,0.21760821895529608,0.04952801707608025,0.2671362360313763,1996,3
311FT,Food_and_beverage_and_tobacco_products,5.450643416871723,1.8205028772889704,15,4.357621998054162,0.23751843656909322,0.018832407598984056,0.25635084416807724,1996,4
211,Oil_and_gas_extraction,0.05171056053293532,1.811174343500971,16,29.07742427393083,0.01503609908058943,0.24083637741916752,0.255872476499757,1996,5
111CA,Farms,0.684021658963043,1.843967603789784,13,10.34694450291167,0.07077534144080179,0.16763719847648642,0.23841253991728822,1996,6
324,Petroleum_and_coal_products,1.1143180928831173,1.5687301837620158,26,12.456972741650363,0.1388103010857281,0.06735634418595972,0.20616664527168782,1996,7
51,Information,3.901534697459155,2.3686873428077377,7,2.21341194112632,0.08635703488074757,0.026063820584970403,0.11242085546571798,1996,8
722,Food_services_and_drinking_places,4.406818420963082,1.2779384126128845,35,2.3269352047994074,0.10254380924897528,0.007107412877223732,0.10965122212619903,1996,9
54,Professional_scientific_and_technical_services,1.3906889725710978,2.938175093642103,4,2.5155384457146157,0.03498331576533955,0.051286722942616596,0.08627003870795615,1996,10
22,Utilities,2.243107865217275,1.8543794650744918,12,2.723444824024779,0.061089805052552584,0.02105944864133754,0.08214925369389013,1996,11
81,Other_services_except_government,4.029626642169845,1.73929651627591,18,1.5776447105788405,0.06357319157626828,0.010164729792732568,0.07373792136900086,1996,12
GFG,Federal_general_government,3.6431602607763223,0.7456951288552273,47,2.0696848212248486,0.07540193493018316,-0.005420325290580529,0.06998160963960262,1996,13
