industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,5415_Computer_systems_design_and_related_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,Other_Noncomparable_imports_and_rest_of_the_world_adjustment,Used_Scrap_used_and_secondhand_goods
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5598,973,161665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_Administrative_and_waste_management_services,0,0,226,0,0,0,400,0,0,0,0,0,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,21,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,147,0,6299,1062,0,236352,36710,0,2,0,5,0,0,0,0,78,0,0,0,0,0,1012
61_Educational_services,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,10874,205,0,0,0,80728,0,0,0,369,0,3636,4014,37,0,0,0,0,0,0
62_Health_care_and_social_assistance,0,0,0,0,0,0,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,790,0,1825,924,0,0,0,0,351233,329468,51066,0,0,0,1408,0,0,0,0,0,0,0
71_Arts_entertainment_and_recreation,0,0,0,0,0,0,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1421,0,1894,47,0,0,0,1438,0,0,31,45836,46396,286,8521,495,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,1233,254,0,1,70,0,0,0,0,0,0,0,15,12368,66700,19143,259,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,2163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,784,387,271709,0,0,0,0,0,0,91
81_Other_services_except_government,0,0,0,0,0,0,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,388,0,1090,295,0,13,0,4,0,0,-4,0,0,0,1488,314738,0,0,0,0,0,0
GFE_Federal_government_enterprises,0,0,0,0,0,7468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2921,0,0,0,0,0,0,0,0,0,98,0,0,0,0,660,0,660,0,0,0,218,0,0,0,0,0,0,0,0,0,0,1873,2,56932,0,0,0,0,0
GFG_Federal_general_government,0,569,0,250,0,27,445,0,0,0,0,0,9,1,116,0,0,1,0,3,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,218,11,0,8,0,0,0,76,0,0,0,18656,3942,0,0,0,178,0,1299,0,9,0,0,0,0,313,428973,0,0,982,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,49490,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1308,0,79,856,0,6931,0,3860,0,0,0,0,0,73,0,36,0,10390,0,0,0,0,0,0,0,0,0,0,0,230,3916,0,0,1129,0,0,38533,0,0,0
GSLG_State_and_local_general_government,145,1515,0,163,0,546,9448,680,0,357,51,185,602,0,15,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,170,0,0,1037,0,0,0,8313,0,0,0,21217,3716,0,4291,6897,34443,12565,64990,1454,934,2092,4268,8829,420,0,0,0,712770,0,1980
