industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,5415_Computer_systems_design_and_related_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,Other_Noncomparable_imports_and_rest_of_the_world_adjustment,Used_Scrap_used_and_secondhand_goods
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4701,1061,105041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_Administrative_and_waste_management_services,0,0,92,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4166,661,0,125743,23344,0,0,0,0,0,0,0,0,52,0,0,0,0,0,17
61_Educational_services,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7948,70,0,0,0,49585,0,0,0,224,0,2371,2051,49,0,0,0,0,0,0
62_Health_care_and_social_assistance,0,0,0,0,0,0,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,1327,430,0,0,0,0,194347,201083,31881,0,0,0,806,0,0,0,0,0,0,0
71_Arts_entertainment_and_recreation,0,0,0,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,722,31,0,0,0,175,0,0,4,24649,24393,59,4492,148,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,0,0,1,34,0,0,0,0,0,0,0,0,7681,41965,15814,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,576,238,194153,0,0,0,0,0,0,66
81_Other_services_except_government,0,0,0,0,0,0,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,615,144,0,0,0,0,0,0,0,0,0,0,2102,205385,0,0,0,0,0,0
GFE_Federal_government_enterprises,0,0,0,0,0,7110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425,0,0,0,0,0,0,0,0,0,79,0,0,0,0,608,0,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1843,3,36771,0,0,0,0,0
GFG_Federal_general_government,0,1211,0,1085,0,2,812,0,0,0,0,0,3,1,245,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,220,0,0,1,0,0,0,28,0,0,0,15506,2123,0,0,0,162,0,371,0,0,0,0,0,0,0,363450,0,0,556,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,35633,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,1056,0,66,299,0,4913,0,1447,0,0,0,0,0,74,0,41,0,7750,0,0,0,0,0,0,0,0,0,0,0,0,409,0,0,779,0,0,21813,0,0,0
GSLG_State_and_local_general_government,0,846,0,118,0,290,6165,273,0,14,0,42,316,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,59,0,0,621,0,0,0,2864,0,0,0,13923,1417,0,3035,3744,16271,7581,31673,814,214,1967,2717,5371,135,0,0,0,457004,0,1092
