industry,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,321_Wood_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,5415_Computer_systems_design_and_related_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFE_Federal_government_enterprises,GFG_Federal_general_government,GSLE_State_and_local_government_enterprises,GSLG_State_and_local_general_government,Other_Noncomparable_imports_and_rest_of_the_world_adjustment,Used_Scrap_used_and_secondhand_goods
321_Wood_products,0,0,0,0,0,0,34,0,0,0,44713,0,0,0,0,69,0,0,98,0,0,0,0,0,129,52,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
322_Paper_products,0,0,0,0,0,0,56,0,164,0,66,92075,315,0,513,980,0,0,213,0,308,0,0,0,16,324,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229
323_Printing_and_related_support_activities,0,0,0,0,0,0,7,0,7,25,0,354,41949,0,0,30,0,0,118,0,0,0,0,0,0,102,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14786,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
324_Petroleum_and_coal_products,0,0,0,0,0,0,478,0,0,0,0,5,0,111323,5904,0,75,60,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325_Chemical_products,0,0,0,0,0,0,253,384,0,0,0,118,0,827,189796,977,129,0,0,141,605,0,1,0,0,326,3052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5668,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326_Plastics_and_rubber_products,0,0,0,0,0,0,29,0,159,0,48,441,18,0,416,73114,64,0,361,399,38,158,0,0,35,199,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
327_Nonmetallic_mineral_products,0,0,0,0,0,0,156,0,34,0,0,164,0,89,197,126,52257,22,99,75,64,25,0,0,0,80,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
331_Primary_metals,0,0,0,0,0,0,891,0,0,0,0,1,0,0,347,30,45,95796,2483,331,0,460,0,0,3,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445
332_Fabricated_metal_products,0,0,0,0,0,0,1654,0,19,0,102,0,120,0,84,449,97,2341,133220,1431,416,276,548,253,137,104,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452
333_Machinery,0,0,0,0,0,0,769,0,0,0,0,21,0,0,133,185,69,242,1616,131122,379,599,1121,531,79,69,1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2796,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116
334_Computer_and_electronic_products,0,0,0,0,0,0,63,0,0,0,0,0,0,0,206,0,34,0,529,617,188144,1402,70,787,29,346,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11900,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
335_Electrical_equipment_appliances_and_components,0,0,0,0,0,0,10,0,3,0,0,0,0,7,65,104,113,299,405,549,809,63819,426,0,30,77,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,0,0,0,0,0,0,149,0,38,0,0,0,0,0,0,162,0,0,979,1259,620,945,221015,381,167,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7882,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384
3364OT_Other_transportation_equipment,0,0,0,0,0,0,256,0,11,0,0,0,0,0,0,0,0,0,594,1050,1902,415,604,104550,0,32,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19252,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
337_Furniture_and_related_products,0,0,0,0,0,0,149,0,41,0,155,0,0,0,1,72,91,0,129,33,44,0,143,0,34845,85,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339_Miscellaneous_manufacturing,0,0,0,0,0,0,93,0,139,0,38,125,75,1,201,219,60,0,154,107,392,0,0,0,83,44170,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2912,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
42_Wholesale_trade,0,1087,0,0,0,0,848,6985,0,0,0,0,0,0,0,0,0,0,258,0,0,0,225,0,0,364,344142,0,0,0,0,0,0,0,439,0,0,0,0,0,0,0,0,0,0,9238,0,497,920,0,100,0,0,0,0,0,0,0,0,0,13748,0,0,0,0,0,0
44RT_Retail_trade,0,0,0,0,0,0,665,6603,0,709,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,495,0,404310,0,0,0,567,0,0,652,0,0,0,0,0,1035,0,103,0,0,2089,0,697,354,0,536,0,54,0,0,0,0,216,0,10707,28293,0,0,0,0,0,0
48_Transportation,0,0,0,0,0,804,1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,59250,29699,16030,70231,15434,18922,39417,1253,0,0,0,0,0,0,0,0,0,182,0,120,116,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0
493_Warehousing_and_storage,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11654,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51_Information,0,0,0,0,0,0,5320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,670,0,0,0,0,0,0,0,0,41640,37746,156145,21858,0,0,0,0,0,1135,0,64476,2249,0,0,0,689,0,0,0,0,0,0,0,798,0,0,0,0,0,0
52_Finance_and_insurance,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0,0,0,0,0,0,0,0,0,0,0,142,196411,63830,182754,26117,0,14806,44,0,1753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531_Real_estate,0,0,0,0,0,0,15713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63367,0,0,24,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0
54_Professional_scientific_and_technical_services,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,403,0,0,0,0,0,0,0,0,65,0,0,1298,0,0,0,0,0,10,71896,198042,27733,0,77,0,58,0,0,0,0,0,0,0,275,0,0,0,0,0,0
55_Management_of_companies_and_enterprises,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4336,1239,96010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56_Administrative_and_waste_management_services,0,0,69,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3075,391,0,94910,18510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61_Educational_services,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6538,452,0,0,0,41691,0,0,0,186,0,2054,1625,40,0,0,0,0,0,0
62_Health_care_and_social_assistance,0,0,0,0,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,1186,300,0,0,0,0,146971,167237,23471,0,0,0,644,0,0,0,0,0,0,0
71_Arts_entertainment_and_recreation,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,571,0,0,0,0,139,0,0,0,21145,19629,55,4289,118,0,0,0,0,0,0
721_Accommodation,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0,0,0,0,0,5962,32525,13696,0,0,0,0,0,0,0
722_Food_services_and_drinking_places,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,468,193,159004,0,0,0,0,0,0,54
81_Other_services_except_government,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,88,0,0,0,0,0,0,0,0,0,0,1348,169256,0,0,0,0,0,0
GFE_Federal_government_enterprises,0,0,0,0,0,6583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696,0,0,0,0,0,0,0,0,0,73,0,0,0,0,360,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1804,3,31602,0,0,0,0,0
GFG_Federal_general_government,0,956,0,858,0,1,639,0,0,0,0,0,2,0,193,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,16,0,0,0,14153,1434,0,0,0,128,0,352,0,0,0,0,0,0,0,339771,0,0,548,0
GSLE_State_and_local_government_enterprises,0,0,0,0,0,35778,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,1216,0,45,31,0,5064,0,1291,0,0,0,0,0,92,0,44,0,7233,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,700,0,0,17416,0,0,0
GSLG_State_and_local_general_government,0,738,0,103,0,253,5121,241,0,9,0,37,280,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,52,0,0,543,0,0,0,2526,0,0,0,11569,1122,0,2667,3239,13818,6335,26783,696,187,1715,2368,4681,117,0,0,0,398218,0,952
