commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFG_Federal_general_government,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises
111CA_Farms,25619,1292,1,17,2,14,1126,0,0,1,1,1,2,0,2,1,0,176,105139,3501,4,6,1,1,3382,1,2616,859,0,2,1,0,0,2,20,0,1,0,5,0,1,0,0,0,89,0,2,0,83,5,264,2,74,2,121,0,1,100,52,1139,53,-1275,2,1402,0
113FF_Forestry_fishing_and_related_activities,12121,7831,2,76,4,21,75,12065,13,19,17,24,44,14,20,34,25,201,3128,7,88,3798,53,8,236,1144,85,455,0,4,0,0,0,3,1,0,20,3,14,8,19,2,9,0,0,8,6,1,66,3,22,3,69,34,252,16,10,91,216,1623,122,40,23,1256,94
211_Oil_and_gas_extraction,0,0,5587,10,0,21481,0,2,0,71,1,0,0,0,0,0,0,0,1,0,0,3,0,82092,4521,2,20,27,0,0,0,0,0,341,0,1,2,0,1,0,0,0,0,0,0,0,0,0,9,24,5,20,1,6,10,1,1,9,12,37,7,0,100,0,4774
212_Mining_except_oil_and_gas,903,3,14,5511,7,7374,6813,5,4833,8987,170,75,101,72,158,60,18,70,724,113,6,1241,1,364,3653,84,13,10,0,56,2,1,0,8,1,0,49,36,35,7,1,0,0,0,219,1,0,0,81,16,12,10,34,1,18,4,64,145,23,183,76,406,388,708,2098
213_Support_activities_for_mining,0,0,965,320,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22_Utilities,2813,150,990,2306,75,5678,1930,1053,2434,5141,2727,1831,3028,726,1749,802,480,822,4499,1548,853,3927,889,1406,8211,2869,5423,16116,118,89,1322,434,52,2431,449,517,569,539,962,225,1015,520,175,1002,21550,724,290,189,1482,2509,1403,731,1498,1316,3032,369,223,1080,2785,8208,2358,1461,614,13180,3233
23_Construction,707,155,122,868,119,1299,241,319,407,794,761,606,1266,172,407,293,116,272,1101,282,163,742,242,131,1578,612,1107,2667,80,667,26,226,16,811,173,111,144,120,2251,40,3655,210,102,148,25008,218,142,17,562,488,229,19,2205,456,782,228,87,395,626,1019,2277,6271,656,14699,14897
321_Wood_products,430,29,18,117,19,381,27901,18854,505,234,267,782,688,228,1607,175,6082,1421,185,68,7,4686,33,24,240,1048,1527,753,2,467,1,40,4,54,90,11,373,296,381,274,42,5,13,0,2822,87,18,1,109,3,63,188,29,125,90,299,11,98,148,398,243,21,0,977,46
327_Nonmetallic_mineral_products,93,36,215,226,166,288,30940,796,10154,1455,862,1413,1403,2185,3649,254,362,739,3808,680,5,197,12,283,1153,1124,309,643,1,56,1,10,31,54,15,12,16,3,520,137,45,27,5,0,1635,74,5,11,760,131,200,80,146,1470,790,58,6,72,206,1025,595,208,1,918,650
331_Primary_metals,91,0,888,474,187,69,2949,197,474,46490,45161,23577,7988,12653,28522,4929,2690,4434,2533,170,1,417,78,19,220,1188,763,157,0,515,3,0,1,10,28,0,55,30,70,28,2,1,1,0,555,37,1,0,123,8,42,25,25,50,19,33,9,105,10,37,116,166,0,113,90
332_Fabricated_metal_products,907,214,794,754,209,727,40143,1965,1393,3740,20881,18558,13840,5949,21574,6487,2731,2908,12376,820,267,2376,1308,186,5709,4124,1258,1603,152,392,813,442,312,563,173,49,1320,32,2145,349,83,10,43,6,2953,382,37,94,877,215,521,319,120,252,354,341,22,470,129,877,1641,3218,228,2033,672
333_Machinery,2700,293,1132,2614,621,274,14958,298,290,1617,2679,21489,1097,1400,10881,2646,96,833,1023,183,155,859,1706,48,2735,1692,1412,829,45,459,64,107,35,192,154,57,374,233,253,181,113,12,34,0,920,338,142,117,562,45,1150,276,416,452,370,35,25,89,61,278,3305,1071,68,2044,689
334_Computer_and_electronic_products,25,8,7,20,14,150,3696,273,484,746,1624,4669,107446,3341,10833,10365,372,1834,918,702,83,324,1242,64,2029,922,3895,1426,56,65,5,60,27,82,64,50,3656,1430,5408,850,443,120,121,180,368,137,1249,1169,3340,2714,1983,110,585,1892,698,64,9,55,513,101,1910,8764,3,1148,479
335_Electrical_equipment_appliances_and_components,472,202,49,90,15,332,17485,1051,116,1519,1454,9007,6926,8439,3587,1651,41,649,455,90,107,257,121,42,651,704,407,849,14,216,32,86,130,122,7,60,36,2,1187,106,89,26,14,1,1241,92,4,126,1066,82,737,123,304,31,315,68,19,100,150,332,1495,975,36,1035,1269
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,681,182,136,647,33,54,1270,531,244,696,903,8030,1406,499,112881,2562,170,272,976,134,11,350,247,39,451,226,2917,8986,9,61,48,2254,526,121,69,232,976,54,277,21,32,6,9,0,148,549,27,9,539,175,1330,973,69,214,267,276,252,60,65,431,8697,1094,932,2750,477
3364OT_Other_transportation_equipment,0,6,0,8,0,0,24,35,0,0,4,60,0,0,55,23482,0,0,0,0,0,0,0,0,0,0,31,1,1606,625,840,17,4,0,165,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,2,1,1,0,0,1,0,77,0,0,67,13089,6,8,55
337_Furniture_and_related_products,14,0,4,4,0,75,8838,965,3,4,3,268,710,4,29,93,1729,159,6,2,1,10,3,4,12,261,75,332,0,14,0,0,1,13,0,0,6,0,80,79,1,1,0,0,452,0,94,5,60,29,10,9,1,326,61,22,48,102,6,126,130,0,700,5,503
339_Miscellaneous_manufacturing,165,7,8,26,3,34,2134,331,208,49,72,1455,92,600,967,77,34,5550,38,128,602,13,75,4,345,158,1227,833,10,10,13,19,25,10,172,27,32,4,102,52,299,62,31,1,348,74,71,7,1363,9,380,69,350,6112,6724,618,89,218,229,516,2019,398,15,3748,33
311FT_Food_and_beverage_and_tobacco_products,18195,348,0,0,0,0,0,5,111,3,0,0,0,0,0,3,24,65,86360,30,868,769,287,84,1695,54,1719,4094,239,0,128,3,0,0,21,0,61,96,0,0,0,0,0,0,0,0,0,0,514,6,1,0,3328,6,6052,2515,167,2410,3492,41385,1313,839,690,22720,0
313TT_Textile_mills_and_textile_product_mills,468,171,1,43,0,21,1991,337,196,1,1,404,12,5,4723,409,2549,2613,127,19636,19405,1247,756,10,21,2122,1717,1465,2,4,149,18,0,226,35,0,20,52,13,4,37,1,3,0,131,76,1,0,84,1,58,23,25,29,1656,237,17,152,1144,285,534,399,44,1535,16
315AL_Apparel_and_leather_and_allied_products,38,8,1,3,0,2,0,0,0,0,15,6,3,0,1339,5,38,197,7,716,12231,4,1034,1,1,8,782,808,6,4,23,2,22,0,12,0,9,37,530,1,6,1,2,0,7,117,10,0,78,1,249,75,37,82,446,601,93,43,48,98,1440,289,111,1673,37
322_Paper_products,684,58,10,106,9,54,2531,332,1951,743,1510,2130,2122,1225,1315,289,1000,2423,18090,683,274,41433,20356,143,5916,3709,4461,4281,31,38,6,104,191,57,803,58,6736,103,227,133,964,165,153,16,598,184,521,64,1213,167,2201,103,236,1397,2912,336,43,167,1020,1882,993,1170,112,7191,35
323_Printing_and_related_support_activities,36,4,5,8,0,23,79,14,4,4,20,30,32,9,3,12,4,20,652,2,1629,76,6646,5,805,1,5916,2223,58,95,4,252,83,11,374,5,8048,817,733,721,1372,1119,2006,12,446,210,780,174,4709,829,2614,11,804,1636,1562,595,647,210,598,646,3593,1657,436,9129,319
324_Petroleum_and_coal_products,2836,419,542,1422,346,2845,11563,319,395,924,472,793,344,571,242,177,149,334,1041,163,88,671,1136,5107,4079,420,1238,1995,8515,2362,363,6093,1494,80,1895,35,168,89,156,58,1208,279,19,209,883,330,59,90,487,340,1968,1147,142,354,499,106,36,278,284,890,964,3939,490,18128,4199
325_Chemical_products,12132,1767,948,1986,551,237,5859,1234,2744,1299,5060,3111,5693,2619,4170,1110,1314,4228,6222,14882,708,9113,4599,1747,89634,33768,1522,585,10,195,12,109,45,20,73,116,835,124,159,50,91,254,40,6,6676,179,548,28,2641,561,1688,485,424,11794,20270,304,36,287,127,258,2231,3104,100,11852,906
326_Plastics_and_rubber_products,1134,162,23,1046,66,201,13403,741,996,631,2239,5826,5735,2457,15843,2662,2715,3998,9276,779,476,2760,1127,221,6988,11219,4607,4167,32,42,21,1397,165,58,876,46,692,88,1167,84,142,38,136,2,1016,437,191,69,1207,84,756,113,195,3587,3114,422,15,172,214,2647,1922,853,13,3618,594
42_Wholesale_trade,11115,1369,1079,1722,318,3096,25344,4740,2886,8458,9378,13717,21819,6608,21650,4658,2770,5844,37411,5945,6376,8730,3966,5671,22053,9168,19390,9247,3346,1030,321,3284,836,485,1025,80,4724,1323,2410,414,945,309,256,120,2722,2954,396,453,2320,632,1985,833,1198,4414,6498,975,172,829,1137,7983,4129,4657,616,16622,2218
44RT_Retail_trade,663,108,175,433,81,361,13080,2104,1093,817,1794,3948,2099,1432,10477,1507,1183,981,2096,1202,837,1417,861,69,1924,1702,1337,1766,837,323,95,1007,254,92,314,31,801,79,627,140,231,62,49,24,958,174,112,78,616,1,602,209,239,737,846,223,44,182,266,1660,1358,37,57,2693,79
481_Air_transportation,125,27,52,266,38,609,758,186,429,671,588,636,864,144,739,299,122,253,1265,174,145,406,283,96,1055,519,2245,870,104,54,29,749,22,62,174,7,616,288,448,261,2197,603,337,168,2508,432,671,612,2043,109,2001,191,215,1221,621,110,79,123,155,684,566,2775,1767,2404,131
482_Rail_transportation,848,95,33,1032,16,1408,2509,467,1346,2361,484,385,236,201,1298,122,166,166,2518,312,42,897,267,142,1953,541,214,220,54,79,6,1417,18,8,35,10,97,18,77,13,29,10,42,2,235,17,25,5,152,19,113,32,40,197,345,33,19,74,50,334,177,407,350,783,438
483_Water_transportation,256,48,53,92,18,162,278,19,97,290,51,35,24,21,52,16,9,25,1064,67,4,67,23,164,328,89,47,35,40,13,2,47,10,31,10,0,5,1,5,1,11,2,0,1,29,8,5,1,41,29,39,9,11,29,45,3,2,92,5,40,30,1589,1088,746,127
484_Truck_transportation,2525,345,154,606,170,1033,7217,1215,1293,2995,1526,1739,1736,868,3106,631,592,924,8699,1196,936,2207,955,876,3226,1502,2572,2651,1373,137,103,13433,232,182,1267,66,854,155,278,125,149,62,65,13,725,171,144,43,1053,103,712,127,263,1173,1427,181,63,157,286,1095,897,1977,999,2431,486
485_Transit_and_ground_passenger_transportation,0,11,19,18,9,95,203,47,39,58,113,121,161,24,135,55,28,57,248,26,27,85,70,24,192,110,322,235,27,258,2,51,65,19,22,2,144,66,123,100,823,177,282,41,779,159,235,221,801,33,669,46,100,451,424,27,597,40,52,199,132,47,6,4205,129
486_Pipeline_transportation,34,5,1287,16,3,4562,76,4,6,20,8,12,4,9,4,2,2,6,14,8,1,10,15,11137,998,19,16,26,88,20,3,78,19,711,18,0,2,1,1,1,16,4,0,3,14,4,1,1,6,5,22,16,2,9,15,1,0,4,4,12,12,40,30,193,1049
487OS_Other_transportation_and_support_activities,146,117,59,238,19,937,0,200,121,129,30,16,17,4,37,15,21,85,478,38,5,178,133,283,181,282,13901,6351,6752,2215,3469,14488,427,345,5759,159,1398,520,53,299,224,489,112,73,41,839,329,135,2149,88,796,292,113,494,425,140,191,387,376,167,528,9,149,497,1128
493_Warehousing_and_storage,848,2,1,58,0,329,4,18,22,19,221,88,324,14,40,14,19,103,45,28,16,32,59,17,151,44,3321,11333,15,2,102,1483,27,8,182,777,285,94,98,63,2,16,57,6,156,103,60,25,332,2,374,22,47,125,119,29,34,23,122,214,120,131,-15,1094,113
511_Publishing_industries_except_internet_includes_software,29,3,1,10,0,16,37,12,2,44,12,12,1002,16,12,7,2,18,8,0,0,13,85,1,61,10,421,336,19,15,10,28,2,31,49,8,10726,31,105,184,283,91,30,20,127,286,365,97,1136,271,501,6,699,393,316,477,10,56,83,111,845,223,133,3904,140
512_Motion_picture_and_sound_recording_industries,0,1,0,0,0,0,26,1,0,0,4,6,15,5,10,1,2,12,77,1,4,3,2,2,45,3,96,445,16,1,4,0,0,53,8,0,27,14389,10504,4,26,14,8,3,35,188,5,5,625,49,51,0,196,20,47,207,59,10,16,91,435,427,0,92,0
513_Broadcasting_and_telecommunications,416,53,86,80,57,380,3878,125,136,144,446,823,1174,137,466,166,110,333,435,77,91,211,285,69,530,336,9395,7507,978,143,23,1342,349,112,612,54,2314,604,35314,1206,6542,2666,1175,133,6330,768,2598,1757,6448,8243,5014,556,798,4140,1539,366,283,532,812,2210,2883,2850,248,13048,491
514_Data_processing_internet_publishing_and_other_information_services,23,8,20,24,5,412,304,149,121,165,321,497,447,56,109,217,86,188,527,77,97,215,110,40,374,234,1892,2414,384,65,19,41,118,107,498,11,2099,86,847,957,3177,730,377,197,284,595,596,503,2999,871,2604,121,816,931,787,105,80,165,128,598,663,2909,142,3545,213
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,846,194,357,372,116,2170,3943,344,425,597,949,1010,1383,342,1391,579,277,488,2447,403,413,630,427,413,1679,976,7651,10331,1151,1216,177,911,697,452,613,44,1095,621,1157,347,25062,5673,3079,1276,43916,4148,1382,842,4416,3605,2879,159,550,3044,1282,255,238,770,2384,2549,4358,441,1005,3934,2656
523_Securities_commodity_contracts_and_investments,128,38,195,1623,790,336,977,40,42,577,974,1122,563,243,795,157,256,612,196,35,24,50,41,64,145,143,728,895,2387,263,1675,213,283,74,293,4,297,168,155,46,10483,16053,1629,19285,1795,333,388,140,1002,2206,606,30,698,572,777,169,133,68,2079,2487,4778,31,54,7874,1112
524_Insurance_carriers_and_related_activities,1537,367,397,284,82,256,2360,123,301,228,325,607,2044,308,820,217,130,256,1087,320,601,260,131,158,1523,307,4075,3527,937,78,297,3032,372,141,374,49,345,579,326,-28,2094,1841,95702,2866,14519,2517,1036,242,1925,124,1665,475,334,3777,5919,329,386,367,353,1017,1062,6095,133,744,827
525_Funds_trusts_and_other_financial_vehicles,0,1,0,0,0,19,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,1,1,4,0,0,0,2,0,33,0,0,0,0,0,279,341,3398,1863,303,197,10,0,2,1,10,99,0,46,0,0,0,0,0,0,0,0,0,0,0
