commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFG_Federal_general_government,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises
111CA_Farms,20216,1807,2,1,0,24,847,0,1,2,1,1,3,0,3,2,0,29,104563,3256,9,8,1,2,499,1,1665,130,1,5,1,0,0,4,1,0,1,0,11,0,1,1,1,0,157,0,1,0,32,3,3,2,56,3,310,5,1,27,101,1993,84,-410,11,879,2
113FF_Forestry_fishing_and_related_activities,10402,4137,3,60,9,60,167,9737,22,35,27,36,65,34,32,59,28,230,2703,121,233,3367,22,12,220,915,155,323,2,20,2,2,1,11,1,0,28,5,50,9,34,5,14,0,0,15,9,3,68,0,63,6,192,56,389,92,30,28,271,1628,127,44,24,177,179
211_Oil_and_gas_extraction,0,0,4077,0,0,25106,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,91670,5606,91,6,0,0,0,0,0,0,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,411
212_Mining_except_oil_and_gas,367,2,3,7345,19,8762,4938,10,5235,9370,71,117,143,121,587,93,13,494,237,56,13,881,10,403,3923,52,22,21,1,28,5,0,1,23,2,0,2,0,61,0,4,0,1,0,640,3,0,0,2,4,3,10,12,3,18,7,0,2,10,11,17,46,1235,266,1291
213_Support_activities_for_mining,0,0,1095,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22_Utilities,2421,74,1580,2799,204,112,1114,992,3234,7458,2666,1895,2351,876,2064,1253,520,817,4403,1711,675,4092,1052,2124,8782,2742,4830,11668,221,80,173,685,53,171,215,140,551,142,541,131,1144,160,136,569,5623,463,243,36,1360,1694,830,1009,722,1160,4202,680,162,684,2630,5912,3065,2192,540,16655,6054
23_Construction,359,171,0,121,1,2766,230,81,167,492,586,410,560,123,338,529,98,99,264,129,47,185,91,178,438,155,913,1960,127,864,9,131,65,1571,12,123,134,40,3965,36,372,56,173,57,28792,103,62,11,221,596,174,41,3689,324,899,232,33,172,717,730,1586,3959,646,22254,10925
321_Wood_products,739,21,29,127,7,785,23026,10609,447,279,335,384,203,218,613,277,3895,945,116,61,21,2370,24,67,133,70,1497,158,5,260,1,14,7,136,107,6,33,34,497,8,38,5,16,0,4328,9,28,3,67,4,38,393,59,78,107,239,36,18,52,71,137,27,120,122,290
327_Nonmetallic_mineral_products,367,13,224,212,755,694,23823,644,7663,1471,912,848,1031,1323,2102,520,328,465,4339,216,12,141,19,419,1093,877,341,360,5,209,3,8,78,150,13,1,11,3,428,3,35,13,6,1,4305,107,9,1,290,23,34,48,302,419,811,10,1,19,439,573,526,158,122,491,588
331_Primary_metals,103,0,704,481,1299,179,6066,46,456,34685,37602,18463,4616,7384,18525,5370,2145,3411,16,6,3,494,160,33,518,493,255,30,1,409,13,1,2,34,5,0,5,1,123,1,6,1,2,1,1021,1,2,0,14,4,3,14,15,6,29,38,0,4,11,24,67,308,35,131,83
