commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFG_Federal_general_government,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises
111CA_Farms,9567,416,2,0,0,2,84,0,2,0,0,1,1,0,0,1,0,27,56389,1959,2,6,0,0,184,0,886,45,4,2,0,0,0,0,1,0,0,3,1,0,1,0,1,0,45,0,1,0,3,1,1,0,29,11,153,15,113,42,57,1088,20,165,4,565,3
113FF_Forestry_fishing_and_related_activities,3946,4139,5,38,0,48,338,5577,6,8,16,8,3,7,31,2,12,49,1447,125,185,1434,5,7,245,394,354,48,1,10,0,1,1,3,0,0,1,1,33,0,2,0,1,0,0,1,0,0,1,0,2,1,45,3,34,4,78,16,50,527,21,25,10,100,28
211_Oil_and_gas_extraction,0,0,1809,0,0,10173,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,45191,1095,28,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0
212_Mining_except_oil_and_gas,193,11,24,3918,20,5670,1354,16,2036,9087,82,54,26,31,152,43,6,538,109,32,7,344,2,285,2034,54,1,4,0,32,2,2,1,15,1,0,1,1,52,0,0,0,0,0,161,1,0,0,2,1,2,5,27,1,11,3,3,1,7,1,11,25,355,187,572
213_Support_activities_for_mining,0,0,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22_Utilities,1141,122,654,1372,8,46,523,456,1510,3844,1214,687,498,416,813,499,135,210,1560,656,244,1409,255,2050,3521,635,1559,4846,54,74,84,78,141,135,64,38,109,83,417,61,980,54,90,147,1388,97,172,36,326,529,181,256,657,461,1297,187,172,133,754,902,1006,757,157,4604,2532
23_Construction,398,128,0,178,2,350,96,75,199,390,358,145,83,74,175,111,27,45,368,101,58,230,65,558,368,109,467,862,35,84,97,68,68,305,53,28,39,37,252,32,258,8,44,39,8053,44,56,22,42,99,67,33,366,69,788,29,116,70,176,246,650,1312,24,8455,839
321_Wood_products,231,55,258,186,27,338,11790,4935,181,194,393,190,45,144,332,263,1585,471,73,30,35,1011,1,32,61,98,254,27,2,65,1,9,4,41,9,1,1,16,256,0,2,0,0,5,742,3,1,0,6,1,4,64,8,1,24,64,47,8,50,13,26,16,46,62,184
327_Nonmetallic_mineral_products,114,25,242,194,327,395,11456,311,3580,540,521,331,473,458,1179,256,122,209,2549,71,7,63,8,175,549,266,109,123,3,95,6,11,41,50,4,0,1,3,277,1,8,4,1,1,756,19,4,0,16,7,11,12,81,21,121,3,10,7,89,159,184,36,43,292,276
331_Primary_metals,33,12,458,410,1296,129,3301,231,292,24391,21500,9772,2021,5114,13141,3402,814,2013,23,33,8,235,63,67,1315,395,3,10,1,243,17,3,29,16,8,0,2,1,93,0,2,1,0,1,292,2,0,0,6,1,3,3,5,1,10,18,3,2,4,12,10,133,18,31,69
332_Fabricated_metal_products,376,549,796,904,450,733,17131,1110,425,1932,6921,5936,2876,1465,7367,3387,902,722,6098,75,124,407,72,694,1934,469,297,438,43,302,135,74,174,260,74,3,15,5,526,7,8,2,2,4,1406,11,5,5,171,26,100,66,44,19,88,139,18,23,31,360,1041,1134,96,316,515
333_Machinery,576,99,356,1230,308,607,2717,185,196,969,841,4308,291,289,1265,887,28,73,153,221,41,195,450,116,792,133,261,222,8,83,39,23,9,124,21,4,164,96,212,5,68,5,30,0,354,124,26,13,375,3,431,14,67,74,452,27,20,8,20,104,951,292,28,491,192
334_Computer_and_electronic_products,6,6,53,15,6,110,858,13,16,102,102,521,13483,474,890,3143,4,184,3,12,1,14,2,22,267,25,439,65,29,16,32,5,7,48,18,1,39,188,1533,161,98,11,28,11,83,55,3,336,251,263,163,12,139,19,221,44,2,4,2,1,657,2173,8,124,42
335_Electrical_equipment_appliances_and_components,243,55,295,245,61,392,5496,203,54,637,400,2642,1497,2696,1001,415,16,153,13,7,27,12,4,16,58,33,71,136,10,112,25,36,120,87,13,0,11,2,219,28,45,2,6,5,531,26,7,20,124,9,71,6,59,12,65,31,18,8,20,26,298,168,34,196,335
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,149,119,142,341,11,57,124,159,46,230,140,2873,26,81,32413,1012,7,6,6,1,10,4,4,73,11,28,351,2628,5,21,37,167,315,72,22,2,4,1,169,4,7,2,11,0,29,153,3,3,18,15,60,5,13,4,10,0,1,8,5,2,2397,136,19,181,70
3364OT_Other_transportation_equipment,0,234,2,10,0,8,3,6,0,19,48,1,0,22,54,10082,0,14,1,0,0,0,0,0,0,0,19,0,995,670,552,3,16,0,302,0,0,4,11,0,18,10,3,0,2,14,1,0,24,0,18,0,6,1,13,0,3,62,3,0,130,7662,12,22,62
337_Furniture_and_related_products,8,1,43,16,0,54,1956,106,1,13,2,1,461,6,38,138,83,3,1,0,0,2,0,2,2,0,1,2,0,8,0,1,1,6,0,0,0,2,42,0,0,0,0,0,121,0,0,0,0,0,0,1,1,0,4,0,1,1,2,1,4,5,8,19,26
339_Miscellaneous_manufacturing,18,21,21,58,6,44,294,25,60,63,84,124,132,80,74,58,28,1699,33,40,781,22,164,8,79,41,239,422,15,15,35,20,21,5,25,1,25,4,70,17,187,17,91,6,65,38,63,12,230,0,117,21,198,723,1112,138,64,36,60,159,819,158,31,1183,37
311FT_Food_and_beverage_and_tobacco_products,10792,130,6,3,1,5,32,5,21,12,16,22,20,8,9,21,33,81,33293,27,526,248,12,53,1065,11,1003,1493,74,5,7,5,1,3,11,0,10,113,6,3,14,5,14,0,5,7,7,2,17,0,7,3,67,1,2035,179,72,230,987,21661,296,333,303,3174,1
313TT_Textile_mills_and_textile_product_mills,154,147,18,39,1,25,1024,158,101,7,29,71,0,67,1209,188,789,665,58,12069,10063,561,126,21,102,1218,897,116,5,8,36,26,2,128,17,0,15,26,19,0,84,1,2,0,71,1,1,0,4,0,7,0,10,6,327,61,21,14,159,48,231,77,37,215,19
315AL_Apparel_and_leather_and_allied_products,23,17,11,16,1,6,29,7,12,22,32,17,37,7,84,20,45,118,17,14,5329,13,15,5,14,16,66,65,9,4,26,5,36,0,13,0,4,15,34,0,5,2,2,1,4,22,2,0,9,0,20,0,8,8,305,2,96,9,49,1,327,170,6,272,12
322_Paper_products,199,105,15,61,2,70,595,123,827,115,679,420,408,483,371,47,202,900,5515,412,403,12793,5059,521,2180,851,923,1791,14,19,5,42,20,23,14,4,3192,2,62,116,304,48,99,46,97,27,46,82,235,28,159,4,321,109,224,102,10,13,72,760,302,94,40,1149,41
323_Printing_and_related_support_activities,4,7,1,5,0,55,13,11,25,27,215,41,175,23,151,63,13,38,851,17,51,29,1326,4,149,13,614,145,30,29,10,46,39,8,24,2,2883,7,316,223,1409,171,126,47,196,42,503,272,341,84,150,3,166,73,214,10,25,12,62,59,1175,174,81,1609,40
324_Petroleum_and_coal_products,2936,563,349,833,169,3677,4600,278,566,1124,468,423,222,168,305,350,76,198,668,272,140,1121,120,7152,1862,400,835,2492,2955,1219,428,1809,1143,286,344,15,115,24,270,77,166,45,196,61,783,35,202,55,420,77,351,594,355,120,648,23,78,67,161,121,607,1222,159,3656,970
325_Chemical_products,6257,747,410,629,189,543,1698,578,1090,2168,1435,707,637,1188,799,407,247,1004,1552,6718,594,2444,771,2883,24707,7819,299,141,5,74,11,29,49,36,6,0,78,63,131,5,40,3,21,25,442,12,18,7,41,70,148,216,122,1213,3029,19,18,13,122,146,460,902,34,2852,423
326_Plastics_and_rubber_products,567,111,50,348,43,177,1791,173,195,232,928,1353,1926,906,3966,409,643,898,1713,508,425,838,282,143,1645,1520,428,427,23,60,9,540,195,30,22,2,48,4,119,7,21,6,22,2,444,116,32,5,180,8,96,11,51,165,948,132,16,28,129,408,246,153,28,494,164
42_Wholesale_trade,3997,535,380,843,225,1330,6199,1401,911,3441,2901,3437,2864,1631,4791,1746,599,1392,11658,2274,2278,2280,858,2207,4788,1583,1960,1218,669,357,157,476,344,149,110,5,637,114,428,49,192,28,80,27,668,77,124,40,305,74,221,173,242,346,1198,112,88,68,233,2692,1061,1101,132,2165,432
44RT_Retail_trade,516,55,104,174,41,503,2869,511,265,335,377,586,325,252,1857,244,199,131,434,135,62,342,49,73,508,182,175,435,318,140,53,225,154,54,47,2,28,9,99,10,27,6,12,7,212,18,26,8,68,1,43,48,50,40,170,18,16,11,36,95,211,0,0,0,46
481_Air_transportation,32,89,91,51,34,122,169,43,83,129,380,280,375,174,199,295,50,99,309,76,122,162,100,136,453,122,592,287,13,23,10,32,3,132,105,3,351,28,95,77,833,127,148,78,80,30,389,55,566,11,139,6,248,86,203,14,9,8,4,121,159,465,300,24,39
