commodity,111CA_Farms,113FF_Forestry_fishing_and_related_activities,211_Oil_and_gas_extraction,212_Mining_except_oil_and_gas,213_Support_activities_for_mining,22_Utilities,23_Construction,321_Wood_products,327_Nonmetallic_mineral_products,331_Primary_metals,332_Fabricated_metal_products,333_Machinery,334_Computer_and_electronic_products,335_Electrical_equipment_appliances_and_components,3361MV_Motor_vehicles_bodies_and_trailers_and_parts,3364OT_Other_transportation_equipment,337_Furniture_and_related_products,339_Miscellaneous_manufacturing,311FT_Food_and_beverage_and_tobacco_products,313TT_Textile_mills_and_textile_product_mills,315AL_Apparel_and_leather_and_allied_products,322_Paper_products,323_Printing_and_related_support_activities,324_Petroleum_and_coal_products,325_Chemical_products,326_Plastics_and_rubber_products,42_Wholesale_trade,44RT_Retail_trade,481_Air_transportation,482_Rail_transportation,483_Water_transportation,484_Truck_transportation,485_Transit_and_ground_passenger_transportation,486_Pipeline_transportation,487OS_Other_transportation_and_support_activities,493_Warehousing_and_storage,511_Publishing_industries_except_internet_includes_software,512_Motion_picture_and_sound_recording_industries,513_Broadcasting_and_telecommunications,514_Data_processing_internet_publishing_and_other_information_services,521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,523_Securities_commodity_contracts_and_investments,524_Insurance_carriers_and_related_activities,525_Funds_trusts_and_other_financial_vehicles,531_Real_estate,532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,5411_Legal_services,5415_Computer_systems_design_and_related_services,5412OP_Miscellaneous_professional_scientific_and_technical_services,55_Management_of_companies_and_enterprises,561_Administrative_and_support_services,562_Waste_management_and_remediation_services,61_Educational_services,621_Ambulatory_health_care_services,622HO_Hospitals_and_nursing_and_residential_care_facilities,624_Social_assistance,711AS_Performing_arts_spectator_sports_museums_and_related_activities,713_Amusements_gambling_and_recreation_industries,721_Accommodation,722_Food_services_and_drinking_places,81_Other_services_except_government,GFG_Federal_general_government,GFE_Federal_government_enterprises,GSLG_State_and_local_general_government,GSLE_State_and_local_government_enterprises
111CA_Farms,20974,2261,3,2,0,42,1303,1,1,2,2,2,5,1,5,3,0,35,103876,3012,10,14,1,3,676,2,1507,147,1,6,1,1,0,7,1,0,2,0,17,1,2,1,1,0,229,0,1,0,45,4,5,4,25,5,313,0,2,25,105,1917,90,-592,6,1078,0
113FF_Forestry_fishing_and_related_activities,9413,5063,5,94,14,57,177,11075,31,43,42,56,105,33,48,94,27,234,2631,16,161,3401,27,15,156,714,168,474,0,10,1,1,0,7,1,0,48,7,43,16,47,5,19,0,0,19,16,2,113,1,52,6,113,79,596,39,21,28,276,1472,155,24,6,183,203
211_Oil_and_gas_extraction,0,0,3067,0,0,26235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73898,5926,0,9,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692
212_Mining_except_oil_and_gas,340,3,5,8024,5,9267,5494,2,4811,7594,47,68,82,63,343,79,15,56,287,59,17,832,4,386,3993,37,16,21,0,8,5,0,0,22,2,0,3,0,35,0,3,1,0,0,543,2,0,0,3,4,1,9,2,3,13,6,0,2,6,11,14,35,859,315,1414
213_Support_activities_for_mining,0,0,1011,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22_Utilities,2824,104,1885,2752,238,119,976,1001,3089,6291,2705,1849,2224,846,1859,1289,528,845,4699,1826,746,4195,1178,2242,7606,2767,4641,12461,248,78,54,617,47,183,239,154,566,174,698,143,1153,319,164,626,9841,377,280,15,1592,1969,875,975,663,1560,4265,608,118,841,3049,6652,3472,2507,529,20312,6439
23_Construction,456,285,0,4,0,1927,324,32,83,201,305,220,510,62,192,413,53,55,276,138,34,168,93,168,395,136,999,2169,123,953,0,149,0,1806,0,119,148,55,3951,54,298,73,131,26,31170,145,90,6,316,778,171,35,5251,544,1008,341,48,246,814,906,1423,4100,646,19918,13892
321_Wood_products,666,28,56,97,5,1068,23793,13154,446,237,224,383,164,191,641,238,4125,873,166,58,18,2622,42,61,197,71,1584,232,4,197,2,15,8,132,167,7,54,26,480,11,53,10,24,0,4437,10,33,1,118,4,69,451,38,126,123,166,18,33,63,86,150,26,0,153,0
327_Nonmetallic_mineral_products,205,12,205,227,397,803,23043,677,7118,1302,730,698,1114,1506,1984,471,320,460,4214,245,14,148,24,490,1008,863,317,399,2,99,2,5,66,143,17,1,18,3,304,4,24,9,4,1,4048,64,12,0,426,25,55,78,275,552,694,10,1,26,343,696,484,206,3,548,515
331_Primary_metals,49,1,1056,535,477,183,3723,59,450,31988,36604,17603,3599,7434,17692,4609,1891,3288,20,5,3,434,88,25,473,481,373,33,0,437,6,1,1,24,3,0,6,2,79,1,4,1,1,1,668,1,1,0,21,4,3,22,4,7,24,35,0,3,9,16,89,215,0,148,0
332_Fabricated_metal_products,693,305,565,947,323,1627,36018,1470,520,2918,16011,13638,10860,2962,12472,7040,2949,1952,13550,33,92,795,78,293,3565,1228,1049,1457,105,434,204,352,561,891,160,14,93,11,1530,22,169,21,93,2,6846,398,73,2,305,108,191,291,100,453,588,281,14,119,122,241,1623,3871,51,1389,29
333_Machinery,892,82,391,2121,617,761,9165,191,363,1695,1981,12039,1169,608,5572,2906,125,522,485,350,127,637,1068,81,2181,967,1735,742,104,195,145,75,23,374,111,16,196,8,199,26,261,9,78,0,1838,249,325,9,753,12,833,64,278,628,577,36,11,87,83,239,2046,1102,113,2644,929
334_Computer_and_electronic_products,17,16,4,7,33,357,3259,0,27,19,432,909,71941,2198,8238,12049,10,1274,34,0,3,35,178,25,1008,101,4043,520,132,29,11,13,56,188,71,3,5827,447,5333,659,355,26,185,7,720,207,365,811,2371,1076,2310,224,361,1037,1395,49,5,21,26,53,1419,12098,6,1147,89
335_Electrical_equipment_appliances_and_components,515,30,104,188,0,926,14996,330,134,779,664,6583,4661,5145,3015,1598,30,347,293,19,12,119,32,46,379,142,482,587,30,220,17,170,243,317,9,2,85,5,605,47,34,5,18,2,2834,89,7,5,719,38,627,99,108,55,371,33,22,59,69,118,997,878,72,807,587
3361MV_Motor_vehicles_bodies_and_trailers_and_parts,626,202,112,511,9,143,1447,262,86,906,214,4354,10,377,77798,3084,89,16,225,10,12,40,120,44,37,41,1787,10478,20,62,106,822,846,299,98,10,72,22,298,10,42,8,20,0,343,821,68,1,289,71,467,1477,107,166,262,62,23,61,64,376,8699,327,851,2185,406
3364OT_Other_transportation_equipment,0,1,0,2,0,0,59,0,0,0,0,0,0,0,0,26725,0,0,0,0,0,0,0,0,0,0,41,1,2000,762,242,3,8,0,115,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,4,0,0,0,0,50,0,0,128,22227,7,25,98
337_Furniture_and_related_products,20,0,11,9,0,195,6000,268,6,10,7,8,890,7,44,65,559,56,15,4,3,20,7,10,27,11,11,23,0,29,0,1,1,31,0,0,7,1,79,2,3,1,1,0,977,1,6,0,7,1,1,21,3,12,11,0,0,4,9,10,15,0,134,5,0
339_Miscellaneous_manufacturing,92,10,20,36,8,100,2449,846,55,25,123,668,209,167,409,103,59,4260,57,10,674,28,87,8,167,138,772,822,24,18,33,42,28,15,53,3,65,7,124,22,342,26,55,3,545,147,107,2,535,1,371,33,221,4353,5445,424,15,226,120,345,1859,581,34,4081,50
311FT_Food_and_beverage_and_tobacco_products,15777,256,0,0,0,0,0,0,19,0,0,0,0,0,0,9,61,147,67225,11,818,649,0,109,1436,13,1628,5165,193,0,39,0,0,0,18,0,0,186,0,0,0,0,0,0,0,0,0,0,227,1,2,0,0,0,5734,1902,57,885,3441,56633,891,512,178,9457,0
313TT_Textile_mills_and_textile_product_mills,737,142,3,97,0,57,1655,171,174,3,3,264,8,10,3759,352,2560,1360,105,17627,17407,745,996,3,45,2247,2050,264,6,9,63,13,0,588,30,0,9,22,26,0,93,3,7,0,276,1,2,0,38,1,29,6,13,13,784,72,38,43,492,159,417,225,112,675,19
315AL_Apparel_and_leather_and_allied_products,54,15,3,6,0,4,0,0,0,0,32,12,6,0,456,13,85,308,0,98,10375,8,566,1,3,16,567,302,12,7,45,5,39,0,23,1,5,29,95,2,14,2,4,1,16,80,22,0,161,0,143,0,20,83,834,14,114,40,82,16,889,525,29,1523,47
322_Paper_products,1132,112,6,36,5,131,2004,189,1571,115,1135,854,1239,875,614,65,889,1592,13314,185,251,28403,17627,183,5073,2420,4257,4888,27,26,0,81,13,11,88,17,5913,46,207,111,653,46,153,24,1043,130,411,12,1248,103,1716,21,400,1405,1925,304,42,147,400,1667,1155,607,181,3321,38
323_Printing_and_related_support_activities,4,8,1,3,0,59,151,4,10,10,46,13,81,9,3,36,9,49,1390,5,14,174,7607,6,523,3,4270,269,122,116,9,225,103,1,222,8,9123,39,1447,400,1737,758,1692,33,1048,38,405,44,3059,399,1606,3,661,1009,1866,154,29,91,165,423,6037,868,646,3940,136
324_Petroleum_and_coal_products,3530,428,551,1569,660,1386,7087,342,639,654,563,433,278,256,410,333,244,325,1336,268,153,864,204,8418,2768,345,1302,3005,8238,1791,318,5775,1725,140,299,57,204,54,239,39,185,52,33,137,1599,393,127,4,616,279,1032,1317,241,518,565,192,30,203,218,596,1187,2445,699,11865,3135
325_Chemical_products,9549,1665,1146,1302,1036,455,6502,561,2751,1006,3694,847,1796,2254,3875,1148,761,2833,4627,13793,984,9150,2580,1907,74898,30203,1637,478,23,87,20,118,83,47,17,2,544,21,184,7,42,2,28,16,1881,79,32,4,2060,263,1518,944,302,6521,12277,140,16,237,228,338,1752,4423,149,11032,1370
326_Plastics_and_rubber_products,1055,215,21,583,5,556,9079,378,867,409,2395,3609,4695,2844,11410,2802,1985,2990,8262,607,653,3611,1571,392,7541,7046,2055,2301,25,84,47,1571,328,70,190,9,292,16,471,76,62,8,102,2,2119,411,61,8,612,35,793,84,191,2725,4831,563,6,120,358,2086,1555,497,16,1986,124
