industry,name,share_personal_consump,fl,rank_fl,price_shock_pct,impact_dir,impact_indir,impact_total,year,impact_rank
324,Petroleum_and_coal_products,3.323771561909266,4.5796116376942635,2,39.37510817112677,1.3087386478629233,1.0250836011840292,2.3338222490469525,1980,1
44RT,Retail_trade,16.72176591438223,1.804829034569517,27,9.435388129512546,1.5777635161304961,0.0538002282604862,1.6315637443909823,1980,2
211,Oil_and_gas_extraction,0.11376935739104094,3.2378267876121902,5,45.87684726219372,0.05219379432146715,1.3771942182384815,1.4293880125599485,1980,3
531,Real_estate,14.284981636821733,2.38342681243558,11,8.648543215624471,1.2354428102045476,0.14757750449221005,1.3830203146967577,1980,4
311FT,Food_and_beverage_and_tobacco_products,8.204095419747183,2.4938524021765156,10,8.512452703000516,0.6983697423150107,0.05558739277130676,0.7539571350863175,1980,5
22,Utilities,2.932703096709481,2.8060116840126157,7,14.535680007156726,0.4262883376976662,0.257180717301423,0.6834690549990893,1980,6
622HO,Hospitals_and_nursing_and_residential_care_facilities,5.3129196203814235,1.011193007269098,64,10.88115813155477,0.5781071852961019,0.0011615714152127172,0.5792687567113147,1980,7
42,Wholesale_trade,3.9350830018626834,4.619644431756593,1,7.779533429487118,0.30613109760797264,0.2616665939746155,0.5677976915825882,1980,8
722,Food_services_and_drinking_places,5.048628649683345,1.4295463104821255,43,9.840887926361264,0.4968298872335041,0.041912232287924005,0.538742119521428,1980,9
325,Chemical_products,1.4695384302195984,3.9850398535602287,3,16.915792304817344,0.24858406869542043,0.27191167219291806,0.5204957408883385,1980,10
81,Other_services_except_government,4.016170312676815,1.733227311095667,32,9.578502923236055,0.38468899080188723,0.06322883189198603,0.4479178226938733,1980,11
621,Ambulatory_health_care_services,3.9817118336886006,1.0162704858212679,63,9.849685101748552,0.3921860772773851,0.0014220141159231817,0.39360809139330827,1980,12
111CA,Farms,0.9832778173794583,2.354903671281133,12,7.445596033145896,0.0732108941656085,0.24246686516909322,0.3156777593347017,1980,13
3361MV,Motor_vehicles_bodies_and_trailers_and_parts,2.110569361550309,1.9979943085777119,22,9.189413993155625,0.19394895624555947,0.05350337843540924,0.2474523346809687,1980,14
GSLG,State_and_local_general_government,1.8489183726780007,1.2411872631917467,52,9.688817209021039,0.1791383214727779,0.017446241118805564,0.19658456259158347,1980,15
322,Paper_products,0.30176598616199396,2.7829266278492883,8,12.857243388101235,0.038798787303351456,0.15083020386927204,0.1896289911726235,1980,16
481,Air_transportation,0.8879605930811824,1.5213385105808006,39,14.565317506901266,0.12933427971843775,0.050932082412344294,0.18026636213078207,1980,17
315AL,Apparel_and_leather_and_allied_products,2.209141214624568,1.3109884688254545,49,7.459487069202764,0.16479060324534853,0.006551945207224636,0.17134254845257316,1980,18
524,Insurance_carriers_and_related_activities,2.5419539217622718,2.130469652065149,17,5.794036734052832,0.14728174398960261,0.019387216492239796,0.1666689604818424,1980,19
GSLE,State_and_local_government_enterprises,1.0565298700667147,1.3844047304440723,46,11.891175100855111,0.12563381684247002,0.040958913397106514,0.16659273023957652,1980,20
332,Fabricated_metal_products,0.2917965337412143,2.897782654101744,6,9.810840504015284,0.028627692521595673,0.13180457882204077,0.16043227134363644,1980,21
331,Primary_metals,0.1684479868628049,3.352390320728739,4,11.36714851001257,0.019147732828821498,0.1327496769962179,0.15189740982503938,1980,22
61,Educational_services,1.391985628048763,1.1118256874699248,58,10.181653628959397,0.14172715521282014,0.009125149190594881,0.15085230440341504,1980,23
339,Miscellaneous_manufacturing,0.769913302933223,1.357011970291833,47,14.072098367166053,0.10834295733066031,0.036391329797296194,0.1447342871279565,1980,24
55,Management_of_companies_and_enterprises,0.005170842279997771,2.1151732821454448,19,9.97855641452723,5.159754140158035e-4,0.14246442866206427,0.1429804040760801,1980,25
5411,Legal_services,0.7723222345429986,1.3404871408114731,48,10.861766162104747,0.08388783513400269,0.05300177463985326,0.13688960977385595,1980,26
484,Truck_transportation,0.5739467051460756,1.9663176295174132,23,10.442429587371116,0.05993398055391545,0.0671893913526756,0.12712337190659107,1980,27
326,Plastics_and_rubber_products,0.38605822238181886,1.7759347834643684,29,11.292101283317457,0.04359408548392993,0.07312964970130106,0.116723735185231,1980,28
5412OP,Miscellaneous_professional_scientific_and_technical_services,0.2285463691716994,2.0599412477241104,21,8.589303106099177,0.019630540386141673,0.09361170315680817,0.11324224354294983,1980,29
721,Accommodation,1.184312518973085,1.2206013251759134,53,8.21323933278817,0.09727042163143178,0.014194133589712771,0.11146455522114454,1980,30
482,Rail_transportation,0.23386941990627208,1.5508979902590279,37,15.087067529687204,0.035284037312547,0.0729812955588116,0.10826533287135859,1980,31
212,Mining_except_oil_and_gas,0.012177751358701675,2.126134556665156,18,12.240888827695073,0.0014906650055317985,0.09997876045027239,0.1014694254558042,1980,32
313TT,Textile_mills_and_textile_product_mills,0.49846880763213935,2.107352837829738,20,7.815275287786672,0.03895670954019947,0.06236244647240306,0.10131915601260252,1980,33
