industry,name,share_personal_consump,fl,rank_fl,price_shock_pct,impact_dir,impact_indir,impact_total,year,impact_rank
531,Real_estate,15.222408274021431,3.0664571692856457,4,3.093218907321682,0.4708624108817311,0.06372801154805083,0.5345904224297819,1991,1
622HO,Hospitals_and_nursing_and_residential_care_facilities,6.953301088638894,1.0296435347938566,64,6.145635385921633,0.42732453219306604,0.0017575604476261905,0.42908209264069225,1991,2
621,Ambulatory_health_care_services,6.360759608912455,1.054289255471328,62,5.823590756902153,0.3704246086533913,9.707316588465425e-4,0.3713953403122378,1991,3
44RT,Retail_trade,13.306442349367389,1.7276403034083871,28,2.495996612008833,0.3321283502191186,0.011664585889336065,0.3437929361084546,1991,4
521CI,Federal_Reserve_banks_credit_intermediation_and_related_activities,2.003350209694847,2.9839628758279146,5,7.395063190485063,0.14814901393364896,0.08474353843970983,0.23289255237335876,1991,5
722,Food_services_and_drinking_places,4.969427867209352,1.3646788015227918,44,3.8147287384704853,0.18957019298799607,0.011565043353207434,0.2011352363412035,1991,6
22,Utilities,2.518058410737309,2.315894139295498,12,4.358900767740548,0.10975966739778398,0.046955993592520374,0.15671566099030435,1991,7
81,Other_services_except_government,4.19619608499083,1.8681656751367222,23,3.0626315407504157,0.12851402481066326,0.018477790998555444,0.14699181580921872,1991,8
GSLG,State_and_local_general_government,2.887058515302242,1.1831740040310614,52,4.74319924377693,0.1369389376652134,0.007912869334432011,0.1448518069996454,1991,9
55,Management_of_companies_and_enterprises,0.006802123582215097,2.289379592700465,13,7.908686126227993,5.379586040355279e-4,0.10677070530621775,0.10730866391025329,1991,10
GFG,Federal_general_government,1.3844113370159503,3.355024332792809,3,4.129866191577269,0.05717433575978459,0.04743145116202602,0.10460578692181059,1991,11
GFE,Federal_government_enterprises,0.34954472939437337,1.4395686509584498,39,14.602944265174811,0.05104382201531646,0.05015625606835058,0.10120007808366704,1991,12
513,Broadcasting_and_telecommunications,2.301921095186412,2.37367649382388,9,3.0356469353013615,0.06987819717908186,0.02087737009339543,0.0907555672724773,1991,13
5411,Legal_services,1.062843417066823,1.726226735884624,29,5.470593788350797,0.05814384595395298,0.02352392220150078,0.08166776815545376,1991,14
524,Insurance_carriers_and_related_activities,3.112739363549195,2.342575933276019,10,2.3819397216646943,0.07414357533227106,0.006804254120373478,0.08094782945264455,1991,15
GSLE,State_and_local_government_enterprises,1.2844522865456853,1.4304924244451778,41,4.72672987068381,0.06071258990283612,0.01481014126528695,0.07552273116812308,1991,16
3361MV,Motor_vehicles_bodies_and_trailers_and_parts,1.8632883607427269,1.842926924052801,25,3.0122289293986304,0.05612651104040993,0.013890469654956833,0.07001698069536676,1991,17
5412OP,Miscellaneous_professional_scientific_and_technical_services,0.376698761990511,2.7817483323578975,6,3.7436117365355015,0.014102139065260704,0.05517287805232266,0.06927501711758335,1991,18
721,Accommodation,1.3623673441124902,1.239413349180305,51,4.452990224266817,0.06066608465193266,0.007969803923819272,0.06863588857575194,1991,19
311FT,Food_and_beverage_and_tobacco_products,6.425835565747463,1.992992102829118,19,1.0020435234646685,0.0643896691150617,0.004076916220454476,0.06846658533551618,1991,20
61,Educational_services,1.5478219270940565,1.1397739615566984,54,3.9458872718501237,0.061075308412109675,0.0043858577929091576,0.06546116620501882,1991,21
325,Chemical_products,1.665212552382322,3.5635430105731634,2,2.146085927928687,0.03573689225677913,0.024744238293966974,0.0604811305507461,1991,22
561,Administrative_and_support_services,0.38231577396209265,2.4810571475493894,7,3.7448925794121513,0.014317315049028542,0.04093476471878298,0.05525207976781152,1991,23
624,Social_assistance,0.9647518323595401,1.003636414462267,65,4.673433109696656,0.045087031559895935,3.688865355963418e-4,0.04545591809549228,1991,24
511,Publishing_industries_except_internet_includes_software,0.8120510539818911,1.4743244491654959,38,3.504513487981531,0.028458438716091557,0.012658783324939008,0.04111722204103057,1991,25
481,Air_transportation,0.8059722262642257,1.3080371718265007,45,3.7878016495265454,0.03052862928116216,0.008504700119224294,0.03903332940038646,1991,26
713,Amusements_gambling_and_recreation_industries,0.8571022368226412,1.0681926658896026,59,4.145478284771853,0.03553098710577641,0.0017845713250848596,0.03731555843086127,1991,27
532RL,Rental_and_leasing_services_and_lessors_of_intangible_assets,0.4196417510750684,1.865493718176262,24,3.9987580481746443,0.016780458294615302,0.01606412063507038,0.03284457892968568,1991,28
525,Funds_trusts_and_other_financial_vehicles,0.5556080078649008,1.112700538541624,56,5.789902596142649,0.032169162471746345,2.6080110526042246e-4,0.03242996357700677,1991,29
