industry,name,share_personal_consump,fl,rank_fl,price_shock_pct,impact_dir,impact_indir,impact_total,year,impact_rank
531,Real_estate,12.493337087947493,2.2234965209306012,11,5.467270481679698,0.6830445307860952,0.12267846711310999,0.8057229978992051,1953,1
52,Finance_and_insurance,3.2082132532848258,2.391327834413859,10,5.032938076416338,0.1614673863972073,0.07053307079359711,0.2320004571908044,1953,2
48,Transportation,3.1460648233946467,4.152936594838365,2,3.000202716399758,0.09438832229118344,0.09283294988067803,0.18722127217186146,1953,3
81,Other_services_except_government,4.625798078131066,1.4164438347444825,26,2.979563798729168,0.13782860493830285,0.022931842084761348,0.1607604470230642,1953,4
62,Health_care_and_social_assistance,3.765817920632185,1.0173237044866295,47,3.9036544850498345,0.1470045201575687,5.846733911815528e-4,0.14758919354875025,1953,5
335,Electrical_equipment_appliances_and_components,1.0281318698516677,1.2631758788273144,37,10.667828885610842,0.10967934859420707,0.027249968943467845,0.1369293175376749,1953,6
51,Information,2.828911377210183,2.0694986044114714,13,2.796876326288089,0.07912115260086194,0.03781454723394088,0.11693569983480283,1953,7
22,Utilities,1.958848323075863,1.7699387790076564,21,3.805413887799136,0.07454228612724939,0.038615199580269585,0.11315748570751896,1953,8
722,Food_services_and_drinking_places,5.273692610634536,1.4006941863086215,27,1.756311745334771,0.09262248273342627,0.011109120110973116,0.10373160284439939,1953,9
211,Oil_and_gas_extraction,0.030867219760520224,2.041944724531207,16,5.618850336613135,0.0017343828814171066,0.10052645380467737,0.10226083668609448,1953,10
331,Primary_metals,0.04717480790331028,4.168779354803195,1,4.416131813392088,0.00208330169972469,0.08932019478430832,0.091403496484033,1953,11
55,Management_of_companies_and_enterprises,0.006526467381129211,2.1579891466845784,12,4.306821754165369,2.810833169489797e-4,0.07773064087139359,0.07801172418834255,1953,12
324,Petroleum_and_coal_products,1.80815583815763,2.063210025496824,15,2.0516717325227862,0.03709742221144055,0.033679308653119834,0.07077673086456039,1953,13
54,Professional_scientific_and_technical_services,0.3299821462246694,1.847393837419907,20,3.524139335913623,0.011629030616595586,0.043928605925618244,0.05555763654221383,1953,14
334,Computer_and_electronic_products,0.5149519839790607,1.3203795852879776,33,6.487157062556093,0.03340574399747036,0.020757595434669505,0.05416333943213987,1953,15
71,Arts_entertainment_and_recreation,1.000068561655493,1.0851290441828088,45,3.90765540675595,0.03907923322079733,0.006008022509036514,0.045087255729833846,1953,16
332,Fabricated_metal_products,0.3448378364276039,2.988013957181292,4,1.8849504355662239,0.0065000222997392615,0.038490657152489005,0.04499067945222826,1953,17
721,Accommodation,0.6759745250029485,1.1509021274550908,40,3.9767804539941,0.026882022784296716,0.010267499828769046,0.03714952261306576,1953,18
61,Educational_services,0.8743910540316977,1.024306166399602,46,3.56644244193427,0.031184653659462883,0.0012313684207810047,0.03241602208024389,1953,19
GSLE,State_and_local_government_enterprises,0.6191794972483943,1.1456521166911626,41,3.8447181784247775,0.02380570668778816,0.00854692215624306,0.03235262884403122,1953,20
532RL,Rental_and_leasing_services_and_lessors_of_intangible_assets,0.4515189234465254,1.3199731201086453,34,3.785103785103794,0.017090459861834332,0.013177714274156453,0.03026817413599079,1953,21
339,Miscellaneous_manufacturing,1.2226509071702851,1.5053644334457952,25,1.4647415777359285,0.017908676187888675,0.008774872003558799,0.026683548191447474,1953,22
212,Mining_except_oil_and_gas,0.2858745783246564,2.063362906910768,14,2.3893050156442497,0.0068304156383628654,0.018879414912355844,0.025709830550718706,1953,23
327,Nonmetallic_mineral_products,0.13536652368474086,1.5673292754851667,22,3.679542622590337,0.004980868935698884,0.019881883528789685,0.02486275246448857,1953,24
323,Printing_and_related_support_activities,0.17513076720412507,1.514955259496817,24,2.8586483994203604,0.005006372873573319,0.017201142652744552,0.02220751552631787,1953,25
GSLG,State_and_local_general_government,0.5204336212078886,1.089972327178186,44,2.992792228141661,0.015575496968145901,0.004298184596225354,0.019873681564371255,1953,26
