industry,name,share_personal_consump,fl,rank_fl,price_shock_pct,impact_dir,impact_indir,impact_total,year,impact_rank
111CA,Farms,1.2597301367105838,2.6306987708859886,6,9.361548216296981,0.11793024414338517,0.4252003073441866,0.5431305514875717,1973,1
44RT,Retail_trade,16.06451741860599,1.6892472710777726,32,3.1569164878676124,0.5071433990843371,0.01750331664301443,0.5246467157273516,1973,2
311FT,Food_and_beverage_and_tobacco_products,9.679020873972691,2.538574263147152,8,4.605249869997836,0.4457430962156908,0.02930359348473059,0.4750466897004214,1973,3
531,Real_estate,14.230581574307783,2.479233612806318,9,2.6564479399115872,0.378027991068137,0.04121034473083586,0.4192383357989728,1973,4
324,Petroleum_and_coal_products,1.7779531506835173,2.0242340655438795,21,13.436803999949543,0.23890008006827176,0.09971180144715248,0.3386118815154242,1973,5
211,Oil_and_gas_extraction,0.06651038853365625,2.0517486483448066,19,16.700812791101068,0.01110777547563988,0.21168257253361486,0.2227903480092547,1973,6
42,Wholesale_trade,4.078828180267056,3.575622324195212,2,3.128184024385481,0.1275932515172471,0.08781427347409543,0.21540752499134252,1973,7
325,Chemical_products,1.7469090069520625,3.321543337074354,3,6.027199712124025,0.10528969463808337,0.09271106385981849,0.19800075849790186,1973,8
22,Utilities,2.17807315340015,2.256980578373909,12,5.331737885973023,0.11612915150404314,0.06427224842854536,0.18040139993258847,1973,9
3361MV,Motor_vehicles_bodies_and_trailers_and_parts,3.4343434132827144,2.1128784874702005,18,3.588942308740655,0.12325660378675128,0.02568752542468226,0.14894412921143352,1973,10
722,Food_services_and_drinking_places,4.909158911131261,1.4873207427913626,37,2.713952686534747,0.1332322501549068,0.009854240839555897,0.1430864909944627,1973,11
521CI,Federal_Reserve_banks_credit_intermediation_and_related_activities,1.6093325525307487,3.025289775964003,4,4.751494820081926,0.07646735287139077,0.0593965217608537,0.13586387463224445,1973,12
81,Other_services_except_government,4.502610514353806,1.7697920333721364,28,2.444441732433167,0.1100636904617881,0.01386801490961838,0.12393170537140646,1973,13
315AL,Apparel_and_leather_and_allied_products,3.3726111541501,1.2054693499950715,55,3.522093093179234,0.11878650452011312,0.0024768516477423823,0.12126335616785551,1973,14
622HO,Hospitals_and_nursing_and_residential_care_facilities,4.088066115296911,1.0099974516707106,64,2.7887771449589307,0.11400705349421068,1.8999415827368655e-4,0.11419704765248437,1973,15
621,Ambulatory_health_care_services,3.5271157410989193,1.0117812123433645,63,2.760969856642206,0.097382602420623507,2.1256940414492233e-4,0.09759517182476843,1973,16
313TT,Textile_mills_and_textile_product_mills,0.636614536770501,2.3424040157525483,11,4.932202937087867,0.03139912088052296,0.06401277131054155,0.09541189219106451,1973,17
331,Primary_metals,0.0512971133213696,3.712407250126131,1,5.677258138287653,0.0029122695407440952,0.08596873101118599,0.08888100055193009,1973,18
322,Paper_products,0.2617318521592773,2.8657213218808817,5,6.06759371541519,0.015880825412856084,0.07091642944739202,0.0867972548602481,1973,19
524,Insurance_carriers_and_related_activities,2.5571184078878613,2.1243821240672025,17,2.594314909688551,0.06633970411422527,0.009628447964854257,0.07596815207907953,1973,20
335,Electrical_equipment_appliances_and_components,0.7982042053192202,1.5641197682986911,36,6.526835449838117,0.0520974750348735,0.021409124608538502,0.073506599643412,1973,21
334,Computer_and_electronic_products,0.5939797883961038,2.1267123353023902,16,6.787656747801616,0.040317309187645894,0.03198066135767485,0.07229797054532075,1973,22
513,Broadcasting_and_telecommunications,2.128817403364505,2.2503621780639156,13,2.5474157339320627,0.05422982947999139,0.01583603472140928,0.07006586420140067,1973,23
484,Truck_transportation,0.6313666727738704,2.1478847865927677,15,4.554192667867206,0.028753654718824732,0.034810549662280955,0.06356420438110569,1973,24
332,Fabricated_metal_products,0.22854978749464447,2.6020384777163432,7,4.120752142750495,0.009417970265437265,0.05389798236089812,0.06331595262633538,1973,25
326,Plastics_and_rubber_products,0.4283924727682725,1.8702019583035963,24,4.990186646525518,0.0213775839708028,0.04035684676825948,0.061734430739062283,1973,26
55,Management_of_companies_and_enterprises,0.004463914881257311,2.216858260105181,14,3.6521971624803196,1.6303097262881626e-4,0.059989323138633796,0.060152354111262615,1973,27
481,Air_transportation,0.7924113130589762,1.4178436059912543,44,5.614292238744812,0.04448828684800595,0.015457667055480254,0.05994595390348621,1973,28
GSLE,State_and_local_government_enterprises,1.1034239897683287,1.4220523666383453,43,3.9575094964901276,0.04366810918163186,0.014123478403896276,0.05779158758552813,1973,29
333,Machinery,0.2910785346702427,1.8616075916361658,25,6.076200033737711,0.01768651402183652,0.03432855053287561,0.05201506455471212,1973,30
482,Rail_transportation,0.3287966066129518,1.5851613127489284,35,5.813735404497832,0.01911536472744464,0.03088118220975003,0.04999654693719467,1973,31
212,Mining_except_oil_and_gas,0.013098793430414282,1.8470323549080592,27,8.479561896804082,0.0011107202966664856,0.04545963476906666,0.04657035506573315,1973,32
339,Miscellaneous_manufacturing,0.8774724842103441,1.4273358906241407,42,3.649865367485885,0.03202656431041139,0.011867078605630424,0.043893642916041815,1973,33
GSLG,State_and_local_general_government,1.5097854514099016,1.3052427952269516,49,2.453259027303133,0.03703894787962277,0.004557759556167801,0.041596707435790574,1973,34
113FF,Forestry_fishing_and_related_activities,0.08051991878208162,1.8592318591903727,26,7.621265182675863,0.006136636535257668,0.03421534375993526,0.04035198029519293,1973,35
61,Educational_services,1.5250512304770947,1.1153296131457888,59,2.3598748177294215,0.03598929994550164,0.00219213189433942,0.03818143183984106,1973,36
5411,Legal_services,0.8430746340770994,1.374590596680516,46,3.4206368545208434,0.028838521644358007,0.007625483785461375,0.03646400542981938,1973,37
5412OP,Miscellaneous_professional_scientific_and_technical_services,0.2047115279352237,2.047390065297059,20,2.9308560712300205,0.0059998002449972426,0.026946038934966103,0.03294583917996335,1973,38
GFE,Federal_government_enterprises,0.4625119171612092,1.4638486037694143,39,4.19401680527682,0.01939782753214912,0.013540041619636478,0.03293786915178559,1973,39
523,Securities_commodity_contracts_and_investments,0.3713588107947735,1.469874642284199,38,7.661227334266362,0.02845064272081569,0.0015901167600043795,0.030040759480820068,1973,40
532RL,Rental_and_leasing_services_and_lessors_of_intangible_assets,0.24145476594586826,1.9321803703591995,22,4.852463186236513,0.011716503628936793,0.01782532913366973,0.02954183276260652,1973,41
511,Publishing_industries_except_internet_includes_software,0.8363222073790394,1.451160248101269,40,2.4790261964371756,0.02073264660754803,0.008717706695644149,0.029450353303192178,1973,42
561,Administrative_and_support_services,0.36109303175823454,1.7678137494145851,29,3.280827697424201,0.011846840199392925,0.016977307953814504,0.02882414815320743,1973,43
487OS,Other_transportation_and_support_activities,0.05510939930586451,2.429267546929992,10,3.548918964829391,0.0019557879233693823,0.02433061929376486,0.026286407217134242,1973,44
