industry,name,share_personal_consump,fl,rank_fl,price_shock_pct,impact_dir,impact_indir,impact_total,year,impact_rank
111CA,Farms,2.3578935501773457,2.8419776713096243,6,9.44781425839922,0.22276940303153087,0.5733890220976966,0.7961584251292274,1955,1
311FT,Food_and_beverage_and_tobacco_products,12.565765654122234,2.9067366861117687,5,5.056703068827134,0.6354134574536251,0.07731633149210447,0.7127297889457296,1955,2
44RT,Retail_trade,17.971321710662785,1.975936474459656,19,3.5707807510745413,0.6417164963580267,0.05519259872398061,0.6969090950820074,1955,3
324,Petroleum_and_coal_products,1.883576927114189,2.0443352005855115,15,13.500910818263575,0.25430004112307614,0.21639919461771884,0.470699235740795,1955,4
531,Real_estate,12.974624677174868,2.2047349972034236,11,2.3601862239794,0.3062253042437129,0.05232078685950554,0.3585460911032184,1955,5
211,Oil_and_gas_extraction,0.033823672082229306,1.991044295433734,18,16.570764686690534,0.0056048411091440585,0.294181998956605,0.2997868400657491,1955,6
315AL,Apparel_and_leather_and_allied_products,5.21036509717215,1.327184689571782,33,4.483165794538619,0.2335893058070007,0.005454574748604182,0.23904388055560488,1955,7
42,Wholesale_trade,3.6043973463817367,3.1393443582382727,3,3.0674345467628,0.110562529405515,0.10986157065264834,0.22042410005816337,1955,8
325,Chemical_products,1.5596074958700847,2.62404219049776,8,6.133928586901114,0.09566521003262776,0.11554426837628172,0.2112094784089095,1955,9
48,Transportation,2.8640917818402185,3.6741673556710652,2,3.4882971701818732,0.09990803257734393,0.09600356016728946,0.1959115927446334,1955,10
722,Food_services_and_drinking_places,5.016516906816588,1.398628861153194,30,3.1812235989884834,0.1595866196868964,0.01914600520070167,0.17873262488759806,1955,11
22,Utilities,2.1408940834339725,1.8446952391122728,21,5.310624592838782,0.11369484770147498,0.061678833273716094,0.17537368097519107,1955,12
3361MV,Motor_vehicles_bodies_and_trailers_and_parts,4.429316970897186,2.0192529695504593,17,3.3668978600073443,0.14913057830607945,0.026185476161792568,0.17531605446787202,1955,13
313TT,Textile_mills_and_textile_product_mills,0.898877828984705,2.6650593633214243,7,5.581347498685675,0.05016949522427793,0.113610681008333,0.16378017623261093,1955,14
81,Other_services_except_government,4.65569423365754,1.460259183637147,26,2.515624293698976,0.11711977518223143,0.02134847737413012,0.13846825255636155,1955,15
52,Finance_and_insurance,3.5564501894025033,2.4787910278026946,10,2.636112839356011,0.09375204006814057,0.039892768646750155,0.1336448087148907,1955,16
331,Primary_metals,0.05805758741050087,4.634155551329386,1,5.7981278596126975,0.0033662531502672453,0.12448395544534309,0.12785020859561033,1955,17
322,Paper_products,0.40064391019517226,2.9160030815924864,4,6.042277293628314,0.024208016014027507,0.09570343703714174,0.11991145305116925,1955,18
62,Health_care_and_social_assistance,4.0154198165247745,1.017910871210484,47,2.7514989845619136,0.11048423547757703,4.993331053148178e-4,0.11098356858289186,1955,19
212,Mining_except_oil_and_gas,0.2213184242614788,2.0219670812576145,16,8.478979146462638,0.018765543040410497,0.06612168245698889,0.08488722549739938,1955,20
51,Information,2.8341179531864453,2.0662145476637797,14,1.9739382366448919,0.05594373794956482,0.026949727272880364,0.08289346522244519,1955,21
332,Fabricated_metal_products,0.3130640657555364,2.5233095182279337,9,4.024734095251116,0.012599996194442449,0.06735241083748135,0.0799524070319238,1955,22
335,Electrical_equipment_appliances_and_components,0.9843533806764723,1.1948848405413552,39,6.6867052696150395,0.06582080937732745,0.013648203640132008,0.07946901301745947,1955,23
339,Miscellaneous_manufacturing,1.2042103786639098,1.5011831444112556,24,3.9254720319784733,0.04727094162063385,0.02381555351388932,0.07108649513452316,1955,24
334,Computer_and_electronic_products,0.4922023742823593,1.3195914639696877,34,8.28375322003264,0.040772830028692045,0.02730017460257931,0.06807300463127135,1955,25
55,Management_of_companies_and_enterprises,0.0065157506962918174,2.139101771279942,12,3.307061897094537,2.1547990858673867e-4,0.05973702920077126,0.05995250910935799,1955,26
56,Administrative_and_waste_management_services,0.5361093016942732,1.2606612153768444,37,4.591210690148852,0.024613907570269832,0.023805301402350636,0.04841920897262047,1955,27
326,Plastics_and_rubber_products,0.44414345490034957,1.337580053429461,32,4.75318645850211,0.021110966554646844,0.025084097512611744,0.04619506406725859,1955,28
321,Wood_products,0.09129302896263058,2.114176448811768,13,6.411855170087712,0.005853576797470101,0.038817099549890856,0.04467067634736095,1955,29
113FF,Forestry_fishing_and_related_activities,0.0279591729557611,1.3862304273053625,31,7.189786840858963,0.002010204937986309,0.03878825586331052,0.04079846080129683,1955,30
54,Professional_scientific_and_technical_services,0.3367226642440197,1.8754369538256361,20,2.487233341923474,0.008375078374890288,0.03239481647878833,0.040769894853678615,1955,31
GSLE,State_and_local_government_enterprises,0.6758902208168327,1.1621854100666122,40,3.786412603860841,0.025591992509271425,0.009520100133228107,0.03511209264249953,1955,32
GFE,Federal_government_enterprises,0.3878278585643409,1.2883792843785493,36,4.270506862497121,0.016562215314665802,0.016387456221205042,0.03294967153587085,1955,33
532RL,Rental_and_leasing_services_and_lessors_of_intangible_assets,0.4490863398516619,1.318448989689798,35,3.6712866727440674,0.016487246944088194,0.015218284425922633,0.03170553137001083,1955,34
333,Machinery,0.28724313153891085,1.4726347817366179,25,4.463693463456144,0.012821652886729096,0.018096471691780892,0.03091812457850999,1955,35
337,Furniture_and_related_products,0.8881267616100311,1.0893478975540245,45,3.1939914753167327,0.028366693055830956,0.0018192213312157818,0.030185914387046736,1955,36
327,Nonmetallic_mineral_products,0.13269471877905276,1.5602623067750432,23,3.591477249126197,0.004765700635741666,0.01963916335660184,0.024404863992343505,1955,37
61,Educational_services,0.9283511233212872,1.0267726413628502,46,2.4465518337656302,0.022712591431400777,9.531754568343532e-4,0.023665766888235133,1955,38
323,Printing_and_related_support_activities,0.1776425804870961,1.578392843674336,22,2.7270939015700817,0.0048444799790553226,0.017576315767122673,0.022420795746177998,1955,39
71,Arts_entertainment_and_recreation,0.9907114869088925,1.0998102914419865,43,1.6159661616250847,0.016009562387780438,0.0029030983009229604,0.018912660688703398,1955,40
GSLG,State_and_local_general_government,0.5714930403405173,1.0950793087839705,44,2.504166323322896,0.014311136256341369,0.003825185625520812,0.01813632188186218,1955,41
721,Accommodation,0.6676285389694235,1.1562624596885736,41,1.929398613511625,0.012881215774283977,0.0051737705394604185,0.018054986313744397,1955,42
23,Construction,8.498805256032806e-5,1.4061510232938843,28,3.6711791459063883,3.120063662106724e-6,0.014057482557494283,0.014060602621156389,1955,43
3364OT,Other_transportation_equipment,0.16670691397555018,1.4205501767047095,27,3.5243558056858584,0.005875344801177032,0.0077464254414180995,0.013621770242595132,1955,44
GFG,Federal_general_government,0,1.2186970564495903,38,3.30468904188495,0,0.006474274045932689,0.006474274045932689,1955,45
213,Support_activities_for_mining,0.0023721363780610694,1.4007542535204622,29,9.521843798348772,2.2587112060278312e-4,2.750929180441697e-4,5.009640386469529e-4,1955,46
493,Warehousing_and_storage,0.002357654177500899,1.1202420431642057,42,NA,NA,NA,NA,1955,47
