industry,name,share_personal_consump,fl,rank_fl,price_shock_pct,impact_dir,impact_indir,impact_total,year,impact_rank
111CA,Farms,2.9512519487129563,3.3742526022551775,3,9.772820237897212,0.28842054771515563,0.7838692703784865,1.0722898180936422,1950,1
44RT,Retail_trade,19.294523202032483,1.9966992177219154,17,3.956378859112432,0.7633644369317562,0.061194568485452155,0.8245590054172084,1950,2
311FT,Food_and_beverage_and_tobacco_products,13.111623639873446,3.1007926195999476,6,5.218724155501371,0.6842594700725037,0.1073807447766039,0.7916402148491076,1950,3
324,Petroleum_and_coal_products,1.6490044936740393,1.965849890706516,18,13.546575585059811,0.22338364013658657,0.2027089277975117,0.42609256793409833,1950,4
531,Real_estate,10.971793205676232,2.212426054324673,11,2.4191054384970387,0.2654192461391623,0.05665015927441278,0.32206940541357504,1950,5
315AL,Apparel_and_leather_and_allied_products,5.79920954199468,1.3573928206697792,30,4.674312328824805,0.2710731665958418,0.007546764002533189,0.278619930598375,1950,6
211,Oil_and_gas_extraction,0.023371076394455584,1.9656310253832472,19,16.407558984422916,0.003834623144714841,0.25933438492786565,0.2631690080725804,1950,7
325,Chemical_products,1.5570610857534508,2.738756394943857,8,6.559924037544679,0.10214202444359477,0.13893420085106864,0.2410762252946634,1950,8
42,Wholesale_trade,3.4248135469406735,3.2088274548885254,5,3.1722972243559626,0.10864526508896598,0.12395156285844207,0.23259682794740805,1950,9
48,Transportation,3.3341867994474668,4.03364701906435,1,3.52319015004955,0.11746974090238549,0.11441743902858995,0.23188717993097543,1950,10
3361MV,Motor_vehicles_bodies_and_trailers_and_parts,4.5299153606106435,2.145044783661043,13,3.806546234723939,0.17243332259550578,0.03259105411337339,0.20502437670887916,1950,11
313TT,Textile_mills_and_textile_product_mills,1.1686771998767211,3.295701814204563,4,5.040762506189355,0.05891024210976939,0.142284600752949,0.20119484286271835,1950,12
722,Food_services_and_drinking_places,4.916107938709429,1.4180272027551482,27,3.11859286703965,0.1533133915125622,0.023373047922443362,0.1766864394350056,1950,13
22,Utilities,1.7521814764327588,1.7066586156387873,21,5.734032293532666,0.10047065169995184,0.05180717717619427,0.1522778288761461,1950,14
81,Other_services_except_government,4.505245986843331,1.4824671406178136,25,2.770268719540059,0.12480742031185463,0.025944871516517323,0.15075229182837196,1950,15
212,Mining_except_oil_and_gas,0.47312851409982454,2.047664172922275,15,10.215710424285856,0.04833343893516455,0.08734463650331761,0.13567807543848218,1950,16
331,Primary_metals,0.05555635421949953,3.904919333407937,2,6.299865038523829,0.0034999753361527088,0.12916854416732174,0.13266851950347444,1950,17
322,Paper_products,0.42675927359716465,2.743442662512008,7,6.391180418721726,0.027274955129221064,0.09727676063861398,0.12455171576783504,1950,18
62,Health_care_and_social_assistance,3.5858791803290067,1.019132423838576,47,3.3542330812990455,0.12027874572201061,7.248780292980164e-4,0.12100362375130863,1950,19
51,Information,2.691997195013223,2.059127395181242,14,2.679382718398215,0.072128907622949,0.037205436627426466,0.10933434425037547,1950,20
52,Finance_and_insurance,2.801746327447018,2.2645790101653196,10,2.644277381996198,0.07408594443759063,0.03389937362551263,0.10798531806310327,1950,21
335,Electrical_equipment_appliances_and_components,1.1083560996339108,1.2080680397268377,37,6.766782275898531,0.07500004410386774,0.014596466918959921,0.08959651102282766,1950,22
