industry,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996
521CI_Federal_Reserve_banks_credit_intermediation_and_related_activities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.440999999999999,16.661999999999999,16.920999999999999,18.227,18.649999999999999,20.280999999999999,22.013999999999999,23.379000000000001,24.158000000000001,25.66,28.038,29.427,34.002000000000002,35.383000000000003,37.078000000000003,40.526000000000003,39.722999999999999,37.354999999999997,36.996000000000002,38.912999999999997,46.280999999999999,45.658000000000001,49.917000000000002,52.79,54.225000000000001,56.058999999999997,57.304000000000002,59.106999999999999,63.478000000000002,67.959000000000003,68.561999999999998,70.063999999999993,73.412999999999997,76.590999999999994
523_Securities_commodity_contracts_and_investments,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.257000000000001,23.571999999999999,23.436,26.478999999999999,26.469000000000001,30.341000000000001,32.076999999999998,33.107999999999997,38.372,43.246000000000002,40.680999999999997,41.255000000000003,48.33,52.319000000000003,53.280999999999999,65.004000000000005,67.117000000000004,80.27,87.888999999999996,92.016999999999996,91.049000000000007,85.557000000000002,89.174000000000007,95.46,94.39,95.686000000000007,100.179,101.801,102.29300000000001,103.679,99.239000000000004,89.491,88.972999999999999,87.757999999999996
524_Insurance_carriers_and_related_activities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.536,13.632999999999999,14.234,15.247,15.78,16.736000000000001,17.103000000000002,18.157,20.152000000000001,21.734999999999999,22.655000000000001,23.568000000000001,24.413,25.837,27.917000000000002,30.544,31.954999999999998,34.186,36.694000000000003,39.405000000000001,42.42,45.656999999999996,47.9,47.253999999999998,48.088000000000001,51.845999999999997,56.036000000000001,60.286999999999999,61.722999999999999,63.926000000000002,67.337000000000003,70.611999999999995,74.207999999999998,76.927000000000007
525_Funds_trusts_and_other_financial_vehicles,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.099,12.003,12.244999999999999,13.41,13.635,14.928000000000001,15.458,16.195,18.356999999999999,20.539000000000001,21.661999999999999,24.701000000000001,26.969000000000001,26.728000000000002,27.652000000000001,32.036000000000001,34.764000000000003,37.548000000000002,39.173999999999999,38.472999999999999,42.38,43.802,45.472999999999999,49.814,52.424999999999997,54.731999999999999,53.003999999999998,51.537999999999997,54.521999999999998,58.981999999999999,59.41,61.073,62.747999999999998,65.233999999999995
531_Real_estate,9.5129999999999999,10.282,10.67,10.938000000000001,11.564,12.145,12.808999999999999,12.978999999999999,13.412000000000001,13.859,14.298999999999999,14.585000000000001,14.592000000000001,14.782999999999999,14.962,15.141999999999999,15.324999999999999,15.515000000000001,15.648,15.919,16.311,16.751999999999999,17.309000000000001,18.11,18.957000000000001,19.670000000000002,20.529,21.411000000000001,22.818999999999999,24.295999999999999,26.321999999999999,28.184999999999999,30.425000000000001,33.271000000000001,36.676000000000002,39.659999999999997,41.97,44.191000000000003,46.792999999999999,49.45,51.747999999999998,54.180999999999997,56.491999999999997,59.194000000000003,61.024999999999999,62.698,64.459000000000003,66.275999999999996,68.423000000000002,70.545000000000002
532RL_Rental_and_leasing_services_and_lessors_of_intangible_assets,17.216000000000001,18.498999999999999,18.832000000000001,19.372,20.637,21.294,22.1,22.359000000000002,22.97,23.760999999999999,24.547000000000001,24.945,24.927,25.128,25.093,24.97,24.323,21.298999999999999,20.895,20.954999999999998,20.693000000000001,21.317,21.332999999999998,21.422999999999998,21.853000000000002,22.364000000000001,23.933,25.25,28.062999999999999,30.164000000000001,32.109000000000002,34.396000000000001,36.21,38.622,41.616,43.097000000000001,47.223999999999997,49.021000000000001,51.366999999999997,52.843000000000004,54.758000000000003,56.927,58.872999999999998,61.194000000000003,63.640999999999998,65.843000000000004,67.466999999999999,69.364000000000004,71.814999999999998,73.353999999999999
5411_Legal_services,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,6.6269999999999998,6.8810000000000002,7.1360000000000001,7.3949999999999996,7.6840000000000002,8.1530000000000005,8.73,9.2430000000000003,9.6869999999999994,10.587,11.457000000000001,12.250999999999999,13.082000000000001,14.005000000000001,14.976000000000001,16.242000000000001,18.405999999999999,20.853000000000002,23.629000000000001,26.893999999999998,29.381,31.314,33.368000000000002,36.000999999999998,37.387999999999998,39.539000000000001,42.372,44.69,46.942,48.796999999999997,50.307000000000002,51.904000000000003,53.720999999999997
5415_Computer_systems_design_and_related_services,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.725000000000001,20.315000000000001,20.826000000000001,21.5,22.18,23.39,24.981000000000002,26.762,28.574000000000002,29.094999999999999,32.121000000000002,33.99,38.466999999999999,42.097999999999999,45.716999999999999,48.307000000000002,52.222999999999999,56.944000000000003,62.847999999999999,69.141000000000005,73.846999999999994,76.581000000000003,78.893000000000001,79.48,82.406000000000006,86.525000000000006,90.182000000000002,93.662000000000006,96.847999999999999,99.963999999999999,102.64,105.342,109.3,110.658
5412OP_Miscellaneous_professional_scientific_and_technical_services,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.922000000000001,15.18,15.356,15.637,15.977,16.388000000000002,17.026,17.783000000000001,18.55,19.088000000000001,20.274999999999999,21.995999999999999,24.353999999999999,25.991,27.634,29.247,31.504000000000001,34.487000000000002,37.707000000000001,40.896999999999998,43.31,45.290999999999997,46.859000000000002,48.12,50.17,52.341999999999999,54.027000000000001,55.962000000000003,58.057000000000002,59.828000000000003,61.277999999999999,62.881999999999998,65.100999999999999,66.686999999999998
55_Management_of_companies_and_enterprises,7.6639999999999997,8.0559999999999992,8.3000000000000007,8.5489999999999995,9.125,9.5429999999999993,9.9540000000000006,10.346,10.717000000000001,11.224,11.666,11.928000000000001,12.366,12.672000000000001,12.785,12.949,12.818,13.067,13.151,13.404999999999999,13.920999999999999,14.426,14.911,15.542999999999999,16.100999999999999,16.391999999999999,16.797000000000001,19.222000000000001,21.535,22.536999999999999,23.773,25.524000000000001,27.655000000000001,30.872,34.970999999999997,36.340000000000003,37.564,38.564,39.655000000000001,40.253999999999998,40.805999999999997,42.752000000000002,42.024999999999999,42.447000000000003,45.804000000000002,49.622,52.843000000000004,54.033000000000001,56.329000000000001,58.606999999999999
561_Administrative_and_support_services,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.061999999999999,14.348000000000001,14.644,14.865,15.567,15.675000000000001,16.356000000000002,17.375,18.494,18.832999999999998,20.327000000000002,21.253,24.036000000000001,26.545999999999999,28.957999999999998,30.571999999999999,33.006999999999998,35.881999999999998,39.427999999999997,43.232999999999997,46.125999999999998,48.326999999999998,50.182000000000002,51.694000000000003,53.021000000000001,55.823999999999998,57.875999999999998,60.695999999999998,62.969000000000001,65.757999999999996,67.284000000000006,69.382999999999996,71.344999999999999,73.259
562_Waste_management_and_remediation_services,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.037000000000001,15.316000000000001,15.9,16.39,16.815000000000001,17.672000000000001,18.774999999999999,19.933,21.885000000000002,23.170999999999999,24.004999999999999,24.872,26.381,26.878,30.109000000000002,33.127000000000002,36.287999999999997,40.404000000000003,45.511000000000003,46.07,44.393999999999998,44.798999999999999,46.106000000000002,46.746000000000002,47.712000000000003,49.99,52.252000000000002,55.033999999999999,56.335000000000001,57.996000000000002,59.89,61.588999999999999,63.042999999999999,64.513000000000005
61_Educational_services,6.3860000000000001,6.5940000000000003,6.8150000000000004,7.0069999999999997,7.4960000000000004,7.8789999999999996,8.16,8.4589999999999996,8.75,9.0519999999999996,9.423,9.7420000000000009,10.069000000000001,10.31,10.46,10.646000000000001,10.885,11.159000000000001,11.475,11.856999999999999,12.271000000000001,12.718999999999999,13.298,14.066000000000001,14.840999999999999,15.755000000000001,16.89,18.925000000000001,20.614999999999998,22.035,23.510999999999999,24.972000000000001,27.341000000000001,30.315999999999999,33.314999999999998,35.496000000000002,37.26,39.027999999999999,40.491,41.762999999999998,43.466999999999999,45.540999999999997,47.593000000000004,49.747999999999998,51.710999999999999,53.261000000000003,54.612000000000002,56.183999999999997,57.89,59.637
621_Ambulatory_health_care_services,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7959999999999994,9.01,9.3330000000000002,9.8089999999999993,10.476000000000001,11.058999999999999,11.766999999999999,12.606,13.471,13.988,14.483000000000001,15.776,17.63,19.43,21.137,22.792000000000002,24.768000000000001,27.503,30.344999999999999,32.902000000000001,35.302,37.64,39.956000000000003,42.51,45.122,48.140999999999998,51.290999999999997,54.656999999999996,57.84,60.984999999999999,63.746000000000002,66.561000000000007,68.710999999999999,69.828000000000003
622HO_Hospitals_and_nursing_and_residential_care_facilities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0030000000000001,8.3140000000000001,8.5809999999999995,8.8650000000000002,9.4629999999999992,10.016,10.587999999999999,11.337999999999999,11.917,12.641,13.391999999999999,14.747999999999999,16.326000000000001,17.731000000000002,19.152000000000001,20.731000000000002,22.765999999999998,25.488,28.527999999999999,31.315999999999999,33.506,35.533999999999999,37.26,38.704000000000001,40.709000000000003,43.334000000000003,46.365000000000002,49.466000000000001,52.506,55.106999999999999,57.313000000000002,59.088000000000001,60.97,62.637999999999998
624_Social_assistance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.436,12.582000000000001,12.868,13.289,13.736000000000001,14.233000000000001,15.045,15.723000000000001,16.539000000000001,17.286000000000001,18.292000000000002,20.641999999999999,22.56,24.388999999999999,25.853999999999999,27.710999999999999,30.45,34.234000000000002,37.454999999999998,39.014000000000003,40.027000000000001,41.277999999999999,42.335000000000001,43.573999999999998,45.042999999999999,47.576000000000001,49.960999999999999,52.317,54.762,56.704999999999998,58.347999999999999,60.033999999999999,61.932000000000002,63.726999999999997
711AS_Performing_arts_spectator_sports_museums_and_related_activities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.512,12.948,13.409000000000001,14.004,14.577999999999999,15.535,16.532,17.707000000000001,18.646999999999998,19.315999999999999,20.204999999999998,21.454000000000001,23.16,24.058,25.071000000000002,26.535,28.463000000000001,29.856000000000002,31.82,33.460999999999999,35.643999999999998,37.926000000000002,39.636000000000003,41.222000000000001,42.921999999999997,45.305,47.768999999999998,50.472999999999999,53.094000000000001,53.966000000000001,54.796999999999997,56.64,58.453000000000003,60.814999999999998
713_Amusements_gambling_and_recreation_industries,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.128,15.602,16.113,16.763000000000002,17.443999999999999,18.256,19.13,20.332999999999998,21.443999999999999,22.533000000000001,23.792000000000002,25.837,27.904,29.503,31.29,33.271000000000001,35.679000000000002,38.694000000000003,41.42,43.34,45.012999999999998,46.674999999999997,48.347999999999999,50.088999999999999,51.848999999999997,53.323999999999998,55.518000000000001,58.207999999999998,60.621000000000002,62.201999999999998,63.802999999999997,65.194999999999993,66.706000000000003,68.525000000000006
721_Accommodation,9.3970000000000002,9.9280000000000008,10.163,10.429,11.04,11.542,12.000999999999999,12.462,12.831,13.345000000000001,13.84,14.138,14.602,14.894,15.066000000000001,15.073,15.096,15.336,15.705,16.081,16.853999999999999,17.606999999999999,18.611999999999998,19.843,20.795000000000002,21.460999999999999,22.376999999999999,24.17,25.975000000000001,27.33,28.823,30.617999999999999,32.997,35.853999999999999,38.655000000000001,40.551000000000002,42.204000000000001,43.947000000000003,45.6,47.244,49.030999999999999,50.871000000000002,53.045000000000002,55.648000000000003,58.125999999999998,59.790999999999997,61.475999999999999,62.649000000000001,64.114000000000004,65.945999999999998
722_Food_services_and_drinking_places,8.7710000000000008,9.3889999999999993,9.4190000000000005,9.4570000000000007,9.6080000000000005,10.021000000000001,10.196999999999999,10.551,10.622999999999999,10.542999999999999,10.903,11.138,11.56,11.835000000000001,12.031000000000001,12.304,12.506,12.714,12.975,13.484999999999999,14.170999999999999,14.875999999999999,15.750999999999999,16.855,17.774000000000001,18.463999999999999,19.649000000000001,21.888999999999999,23.792000000000002,25.332999999999998,27.120999999999999,29.283000000000001,32.195,35.33,38.354999999999997,40.241999999999997,41.944000000000003,43.572000000000003,45.195,46.783000000000001,48.7,50.506,52.732999999999997,55.076000000000001,57.177,58.350999999999999,59.5,60.508000000000003,61.841000000000001,63.28
81_Other_services_except_government,9.593,10.143000000000001,10.247,10.372999999999999,11.225,11.646000000000001,11.993,12.304,12.462999999999999,12.999000000000001,13.436999999999999,13.699,13.933,14.093999999999999,14.279,14.382999999999999,14.641,15.093,15.411,15.906000000000001,16.405999999999999,17.023,17.96,18.759,19.413,19.957999999999998,21.117000000000001,23.259,25.297000000000001,26.858000000000001,28.56,30.611000000000001,33.287999999999997,36.756,39.816000000000003,42.005000000000003,43.805999999999997,45.453000000000003,46.863,47.780999999999999,49.954999999999998,51.613999999999997,53.267000000000003,55.116,56.804000000000002,58.085000000000001,59.662999999999997,61.098999999999997,62.625,63.613
GFG_Federal_general_government,8.2100000000000009,8.1310000000000002,8.5060000000000002,8.6029999999999998,8.8510000000000009,8.93,9.077,9.3460000000000001,9.8559999999999999,10.259,10.701000000000001,11.214,11.278,11.375999999999999,11.529,11.708,12.087999999999999,12.58,12.993,13.518000000000001,13.851000000000001,14.65,15.42,16.695,18.177,19.640999999999998,21.114999999999998,22.776,24.832000000000001,26.434000000000001,28.113,30.079000000000001,32.429000000000002,35.744,39.165999999999997,41.939,43.26,45.353999999999999,46.625,47.209000000000003,47.801000000000002,49.537999999999997,51.014000000000003,52.762,54.941000000000003,56.600999999999999,57.88,59.539000000000001,61.362000000000002,62.631999999999998
GFE_Federal_government_enterprises,5.3310000000000004,5.7270000000000003,5.9560000000000004,6.2990000000000004,6.6520000000000001,6.9459999999999997,7.0979999999999999,7.1619999999999999,7.6180000000000003,7.9770000000000003,8.2210000000000001,8.8450000000000006,9.3970000000000002,9.6859999999999999,9.923,10.042999999999999,10.548,11.141,11.305999999999999,11.475,11.897,12.782999999999999,13.670999999999999,15.435,16.777999999999999,17.61,18.024999999999999,20.763000000000002,22.042999999999999,25.748999999999999,26.678999999999998,28.986999999999998,31.3,32.569000000000003,37.656999999999996,41.110999999999997,41.838000000000001,42.655000000000001,45.546999999999997,46.186999999999998,46.106999999999999,50.213000000000001,51.991,52.372999999999998,60.021000000000001,61.033999999999999,61.298999999999999,61.47,66.593999999999994,66.847999999999999
GSLG_State_and_local_general_government,4.8739999999999997,5.4329999999999998,5.5179999999999998,5.6470000000000002,6.0880000000000001,6.3819999999999997,6.5730000000000004,6.7839999999999998,6.9649999999999999,7.29,7.6139999999999999,7.8449999999999998,8.0630000000000006,8.3239999999999998,8.6069999999999993,8.8480000000000008,9.0749999999999993,9.2799999999999994,9.5719999999999992,10.042999999999999,10.597,11.244,12,12.928000000000001,13.87,14.754,15.714,17.170000000000002,18.760999999999999,19.841999999999999,21.196999999999999,22.632000000000001,24.608000000000001,27.23,30.074000000000002,32.213000000000001,34.012999999999998,35.874000000000002,37.598999999999997,38.83,40.798999999999999,42.46,44.899000000000001,47.604999999999997,49.863,52.139000000000003,53.756,55.286000000000001,56.838999999999999,58.24
GSLE_State_and_local_government_enterprises,6.548,7.0250000000000004,7.2590000000000003,7.2889999999999997,7.6859999999999999,8.0370000000000008,8.3460000000000001,8.5549999999999997,8.8689999999999998,9.0890000000000004,9.4030000000000005,9.7420000000000009,10.010999999999999,10.339,10.525,10.596,10.728,10.827,10.968,11.146000000000001,11.377000000000001,11.675000000000001,12.077999999999999,12.683999999999999,13.557,14.138,14.840999999999999,16.776,19.094000000000001,21.087,23.337,25.21,27.495999999999999,31.562000000000001,35.814999999999998,39.676000000000002,42.29,44.107999999999997,45.402999999999999,45.658999999999999,46.244,47.68,49.613999999999997,51.579000000000001,54.017000000000003,55.712000000000003,57.567,58.784999999999997,60.03,61.81
